  
 Model:
  LAYER     H(km)     Vp(km/s)     Vs(km/s)  Density     QA(inv)     QB(inv)
   64   0.619E+00 -0.745E+00 -0.107E-01  0.839E-02  0.724E-03
   65   0.611E+00 -0.750E+00 -0.107E-01  0.823E-02  0.755E-03
   66   0.602E+00 -0.754E+00 -0.107E-01  0.808E-02  0.786E-03
   67   0.593E+00 -0.759E+00 -0.107E-01  0.792E-02  0.817E-03
   68   0.584E+00 -0.763E+00 -0.107E-01  0.777E-02  0.847E-03
   69   0.576E+00 -0.767E+00 -0.107E-01  0.762E-02  0.877E-03
   70   0.567E+00 -0.771E+00 -0.107E-01  0.747E-02  0.907E-03
   71   0.558E+00 -0.776E+00 -0.552E-02  0.760E-02  0.117E-02
   72   0.551E+00 -0.774E+00 -0.417E-04  0.794E-02  0.153E-02
   73   0.545E+00 -0.766E+00 -0.417E-04  0.778E-02  0.150E-02
   74   0.539E+00 -0.758E+00 -0.417E-04  0.762E-02  0.147E-02
   75   0.534E+00 -0.750E+00 -0.417E-04  0.746E-02  0.144E-02
   76   0.528E+00 -0.743E+00 -0.417E-04  0.730E-02  0.141E-02
   77   0.523E+00 -0.735E+00 -0.417E-04  0.715E-02  0.138E-02
   78   0.517E+00 -0.727E+00 -0.417E-04  0.700E-02  0.135E-02
   79   0.512E+00 -0.720E+00 -0.417E-04  0.686E-02  0.132E-02
   80   0.506E+00 -0.712E+00 -0.417E-04  0.672E-02  0.130E-02
   81   0.501E+00 -0.705E+00 -0.417E-04  0.658E-02  0.127E-02
   82   0.496E+00 -0.698E+00 -0.417E-04  0.644E-02  0.124E-02
   83   0.491E+00 -0.691E+00 -0.417E-04  0.631E-02  0.122E-02
   84   0.486E+00 -0.683E+00 -0.417E-04  0.618E-02  0.119E-02
   85   0.480E+00 -0.676E+00 -0.417E-04  0.605E-02  0.117E-02
   86   0.475E+00 -0.669E+00 -0.417E-04  0.592E-02  0.114E-02
   87   0.470E+00 -0.662E+00 -0.417E-04  0.580E-02  0.112E-02
   88   0.466E+00 -0.656E+00 -0.417E-04  0.568E-02  0.110E-02
   89   0.461E+00 -0.649E+00 -0.417E-04  0.556E-02  0.107E-02
   90   0.456E+00 -0.642E+00 -0.417E-04  0.545E-02  0.105E-02
   91   0.451E+00 -0.635E+00 -0.417E-04  0.533E-02  0.103E-02
   92   0.446E+00 -0.629E+00 -0.417E-04  0.522E-02  0.101E-02
   93   0.442E+00 -0.622E+00 -0.417E-04  0.511E-02  0.988E-03
   94   0.437E+00 -0.616E+00 -0.417E-04  0.501E-02  0.968E-03
   95   0.433E+00 -0.610E+00 -0.417E-04  0.490E-02  0.948E-03
   96   0.428E+00 -0.603E+00 -0.417E-04  0.480E-02  0.928E-03
   97   0.424E+00 -0.597E+00 -0.417E-04  0.470E-02  0.909E-03
   98   0.419E+00 -0.591E+00 -0.417E-04  0.460E-02  0.890E-03
   99   0.415E+00 -0.585E+00 -0.417E-04  0.451E-02  0.872E-03
  100   0.410E+00 -0.579E+00 -0.417E-04  0.441E-02  0.854E-03
  101   0.406E+00 -0.573E+00 -0.417E-04  0.432E-02  0.836E-03
  102   0.402E+00 -0.567E+00 -0.417E-04  0.423E-02  0.819E-03
  103   0.398E+00 -0.561E+00 -0.417E-04  0.415E-02  0.802E-03
  104   0.393E+00 -0.555E+00 -0.417E-04  0.406E-02  0.785E-03
  105   0.389E+00 -0.550E+00 -0.417E-04  0.397E-02  0.769E-03
  106   0.385E+00 -0.544E+00 -0.417E-04  0.389E-02  0.753E-03
  107   0.381E+00 -0.538E+00 -0.417E-04  0.381E-02  0.737E-03
  108   0.377E+00 -0.533E+00 -0.417E-04  0.373E-02  0.722E-03
  109   0.373E+00 -0.527E+00 -0.417E-04  0.365E-02  0.707E-03
  110   0.369E+00 -0.522E+00 -0.417E-04  0.358E-02  0.693E-03
  111   0.365E+00 -0.516E+00 -0.417E-04  0.350E-02  0.678E-03
  112   0.362E+00 -0.511E+00 -0.417E-04  0.343E-02  0.664E-03
  113   0.358E+00 -0.506E+00 -0.417E-04  0.336E-02  0.651E-03
  114   0.354E+00 -0.501E+00 -0.417E-04  0.329E-02  0.637E-03
  115   0.350E+00 -0.496E+00 -0.417E-04  0.322E-02  0.624E-03
  116   0.347E+00 -0.490E+00 -0.417E-04  0.315E-02  0.611E-03
  117   0.343E+00 -0.485E+00 -0.417E-04  0.309E-02  0.598E-03
  118   0.339E+00 -0.480E+00 -0.417E-04  0.302E-02  0.586E-03
  119   0.336E+00 -0.475E+00 -0.417E-04  0.296E-02  0.574E-03
  120   0.332E+00 -0.471E+00 -0.417E-04  0.290E-02  0.562E-03
  121   0.329E+00 -0.466E+00 -0.417E-04  0.284E-02  0.550E-03
  122   0.325E+00 -0.461E+00 -0.417E-04  0.278E-02  0.539E-03
  123   0.322E+00 -0.456E+00 -0.417E-04  0.272E-02  0.528E-03
  124   0.319E+00 -0.452E+00 -0.417E-04  0.267E-02  0.517E-03
  125   0.315E+00 -0.447E+00 -0.417E-04  0.261E-02  0.506E-03
  126   0.312E+00 -0.442E+00 -0.417E-04  0.256E-02  0.496E-03
  127   0.309E+00 -0.438E+00 -0.417E-04  0.250E-02  0.486E-03
  128   0.305E+00 -0.433E+00 -0.417E-04  0.245E-02  0.476E-03
  129   0.302E+00 -0.429E+00 -0.417E-04  0.240E-02  0.466E-03
  130   0.299E+00 -0.424E+00 -0.417E-04  0.235E-02  0.456E-03
  131   0.296E+00 -0.420E+00 -0.417E-04  0.230E-02  0.447E-03
  132   0.293E+00 -0.416E+00 -0.417E-04  0.225E-02  0.437E-03
  133   0.290E+00 -0.412E+00 -0.417E-04  0.220E-02  0.428E-03
  134   0.287E+00 -0.407E+00 -0.417E-04  0.216E-02  0.420E-03
  135   0.284E+00 -0.403E+00 -0.417E-04  0.211E-02  0.411E-03
  136   0.281E+00 -0.399E+00 -0.417E-04  0.207E-02  0.402E-03
  137   0.278E+00 -0.395E+00 -0.417E-04  0.203E-02  0.394E-03
  138   0.275E+00 -0.391E+00 -0.417E-04  0.198E-02  0.386E-03
  139   0.272E+00 -0.387E+00 -0.417E-04  0.194E-02  0.378E-03
  140   0.269E+00 -0.383E+00 -0.417E-04  0.190E-02  0.370E-03
  141   0.266E+00 -0.379E+00 -0.417E-04  0.186E-02  0.362E-03
  142   0.263E+00 -0.375E+00 -0.417E-04  0.182E-02  0.355E-03
  143   0.261E+00 -0.371E+00 -0.417E-04  0.178E-02  0.348E-03
  144   0.258E+00 -0.368E+00 -0.417E-04  0.175E-02  0.340E-03
  145   0.255E+00 -0.364E+00 -0.417E-04  0.171E-02  0.333E-03
  146   0.252E+00 -0.360E+00 -0.417E-04  0.167E-02  0.327E-03
  147   0.250E+00 -0.356E+00 -0.417E-04  0.164E-02  0.320E-03
  148   0.247E+00 -0.353E+00 -0.417E-04  0.161E-02  0.313E-03
  149   0.244E+00 -0.349E+00 -0.417E-04  0.157E-02  0.307E-03
  150   0.242E+00 -0.346E+00 -0.417E-04  0.154E-02  0.300E-03
  151   0.239E+00 -0.342E+00 -0.417E-04  0.151E-02  0.294E-03
  152   0.237E+00 -0.339E+00 -0.417E-04  0.147E-02  0.288E-03
  153   0.234E+00 -0.335E+00 -0.417E-04  0.144E-02  0.282E-03
  154   0.232E+00 -0.332E+00 -0.417E-04  0.141E-02  0.276E-03
  155   0.229E+00 -0.328E+00 -0.207E-04  0.139E-02  0.271E-03
  156   0.227E+00 -0.325E+00  0.000E+00  0.136E-02  0.266E-03
  157   0.224E+00 -0.322E+00  0.000E+00  0.133E-02  0.260E-03
  158   0.222E+00 -0.318E+00  0.000E+00  0.131E-02  0.255E-03
  159   0.220E+00 -0.315E+00  0.000E+00  0.128E-02  0.249E-03
  160   0.217E+00 -0.312E+00  0.000E+00  0.125E-02  0.244E-03
  161   0.215E+00 -0.308E+00  0.000E+00  0.123E-02  0.239E-03
  162   0.213E+00 -0.305E+00  0.000E+00  0.120E-02  0.234E-03
  163   0.211E+00 -0.302E+00  0.000E+00  0.118E-02  0.229E-03
  164   0.208E+00 -0.299E+00  0.000E+00  0.115E-02  0.224E-03
  165   0.206E+00 -0.296E+00  0.000E+00  0.113E-02  0.220E-03
  166   0.204E+00 -0.292E+00  0.000E+00  0.110E-02  0.215E-03
  167   0.202E+00 -0.289E+00  0.000E+00  0.108E-02  0.211E-03
  168   0.200E+00 -0.286E+00  0.000E+00  0.106E-02  0.206E-03
  169   0.198E+00 -0.283E+00  0.000E+00  0.104E-02  0.202E-03
  170   0.196E+00 -0.280E+00  0.000E+00  0.101E-02  0.198E-03
  171   0.194E+00 -0.277E+00  0.000E+00  0.993E-03  0.194E-03
  172   0.192E+00 -0.275E+00  0.000E+00  0.973E-03  0.190E-03
  173   0.190E+00 -0.272E+00  0.000E+00  0.952E-03  0.186E-03
  174   0.188E+00 -0.269E+00  0.000E+00  0.932E-03  0.182E-03
  175   0.186E+00 -0.266E+00  0.000E+00  0.913E-03  0.178E-03
  176   0.184E+00 -0.263E+00  0.000E+00  0.894E-03  0.174E-03
  177   0.182E+00 -0.260E+00  0.000E+00  0.875E-03  0.171E-03
  178   0.180E+00 -0.258E+00  0.000E+00  0.857E-03  0.167E-03
  179   0.178E+00 -0.255E+00  0.000E+00  0.839E-03  0.163E-03
  180   0.176E+00 -0.252E+00  0.000E+00  0.821E-03  0.160E-03
  181   0.174E+00 -0.250E+00  0.000E+00  0.804E-03  0.157E-03
  182   0.172E+00 -0.247E+00  0.000E+00  0.787E-03  0.153E-03
  183   0.171E+00 -0.244E+00  0.000E+00  0.771E-03  0.150E-03
  184   0.169E+00 -0.242E+00  0.000E+00  0.755E-03  0.147E-03
  185   0.167E+00 -0.239E+00  0.000E+00  0.739E-03  0.144E-03
  186   0.165E+00 -0.237E+00  0.000E+00  0.724E-03  0.141E-03
  187   0.163E+00 -0.234E+00  0.000E+00  0.708E-03  0.138E-03
  188   0.162E+00 -0.232E+00  0.000E+00  0.694E-03  0.135E-03
  189   0.160E+00 -0.229E+00  0.000E+00  0.679E-03  0.132E-03
  190   0.158E+00 -0.227E+00  0.000E+00  0.665E-03  0.130E-03
  191   0.157E+00 -0.225E+00  0.000E+00  0.651E-03  0.127E-03
  192   0.155E+00 -0.222E+00  0.000E+00  0.637E-03  0.124E-03
  193   0.153E+00 -0.220E+00  0.000E+00  0.624E-03  0.122E-03
  194   0.152E+00 -0.218E+00  0.000E+00  0.611E-03  0.119E-03
  195   0.150E+00 -0.215E+00  0.000E+00  0.598E-03  0.117E-03
  196   0.149E+00 -0.213E+00  0.000E+00  0.586E-03  0.114E-03
  197   0.147E+00 -0.211E+00  0.000E+00  0.574E-03  0.112E-03
  198   0.146E+00 -0.209E+00  0.000E+00  0.562E-03  0.109E-03
  199   0.144E+00 -0.206E+00  0.000E+00  0.550E-03  0.107E-03
  200   0.143E+00 -0.204E+00  0.000E+00  0.258E-01  0.502E-02


                   LOVE WAVE        MODE #  0
        T = 0.3500E+02 C =    0.4175E+01 U   = 0.3729E+01
        AL= 0.2824E-03 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UT         TT       DC/DH      DC/DB      DC/DR
    1   0.100E+01  0.000E+00 -0.166E-01  0.105E-01 -0.322E-02
    2   0.100E+01 -0.130E-01 -0.166E-01  0.105E-01 -0.322E-02
    3   0.100E+01 -0.261E-01 -0.166E-01  0.105E-01 -0.321E-02
    4   0.999E+00 -0.391E-01 -0.166E-01  0.105E-01 -0.320E-02
    5   0.998E+00 -0.522E-01 -0.166E-01  0.105E-01 -0.319E-02
    6   0.997E+00 -0.652E-01 -0.166E-01  0.105E-01 -0.318E-02
    7   0.996E+00 -0.782E-01 -0.166E-01  0.105E-01 -0.316E-02
    8   0.995E+00 -0.912E-01 -0.166E-01  0.105E-01 -0.314E-02
    9   0.993E+00 -0.104E+00 -0.166E-01  0.105E-01 -0.312E-02
   10   0.991E+00 -0.117E+00 -0.166E-01  0.104E-01 -0.310E-02
   11   0.989E+00 -0.130E+00 -0.166E-01  0.104E-01 -0.307E-02
   12   0.987E+00 -0.143E+00 -0.166E-01  0.104E-01 -0.304E-02
   13   0.985E+00 -0.156E+00 -0.166E-01  0.104E-01 -0.301E-02
   14   0.982E+00 -0.169E+00 -0.166E-01  0.103E-01 -0.298E-02
   15   0.979E+00 -0.181E+00 -0.166E-01  0.103E-01 -0.294E-02
   16   0.976E+00 -0.194E+00 -0.166E-01  0.103E-01 -0.290E-02
   17   0.973E+00 -0.207E+00 -0.166E-01  0.102E-01 -0.286E-02
   18   0.970E+00 -0.220E+00 -0.166E-01  0.102E-01 -0.281E-02
   19   0.966E+00 -0.232E+00 -0.166E-01  0.101E-01 -0.277E-02
   20   0.962E+00 -0.245E+00 -0.166E-01  0.101E-01 -0.272E-02
   21   0.958E+00 -0.257E+00 -0.174E-01  0.105E-01 -0.269E-02
   22   0.954E+00 -0.270E+00 -0.174E-01  0.105E-01 -0.264E-02
   23   0.950E+00 -0.283E+00 -0.174E-01  0.104E-01 -0.259E-02
   24   0.945E+00 -0.296E+00 -0.174E-01  0.104E-01 -0.253E-02
   25   0.941E+00 -0.309E+00 -0.174E-01  0.103E-01 -0.248E-02
   26   0.936E+00 -0.322E+00 -0.174E-01  0.103E-01 -0.242E-02
   27   0.931E+00 -0.335E+00 -0.174E-01  0.102E-01 -0.235E-02
   28   0.926E+00 -0.348E+00 -0.174E-01  0.102E-01 -0.229E-02
   29   0.920E+00 -0.361E+00 -0.174E-01  0.101E-01 -0.223E-02
   30   0.914E+00 -0.373E+00 -0.174E-01  0.100E-01 -0.216E-02
   31   0.909E+00 -0.386E+00 -0.174E-01  0.997E-02 -0.209E-02
   32   0.903E+00 -0.398E+00 -0.174E-01  0.990E-02 -0.202E-02
   33   0.896E+00 -0.410E+00 -0.174E-01  0.984E-02 -0.194E-02
   34   0.890E+00 -0.423E+00 -0.174E-01  0.977E-02 -0.187E-02
   35   0.883E+00 -0.435E+00 -0.174E-01  0.970E-02 -0.179E-02
   36   0.877E+00 -0.447E+00 -0.174E-01  0.962E-02 -0.172E-02
   37   0.870E+00 -0.459E+00 -0.174E-01  0.955E-02 -0.164E-02
   38   0.863E+00 -0.471E+00 -0.174E-01  0.947E-02 -0.156E-02
   39   0.855E+00 -0.483E+00 -0.174E-01  0.940E-02 -0.148E-02
   40   0.848E+00 -0.494E+00 -0.174E-01  0.932E-02 -0.139E-02
   41   0.840E+00 -0.506E+00 -0.139E-01  0.971E-02 -0.900E-03
   42   0.833E+00 -0.515E+00 -0.101E-01  0.102E-01 -0.385E-03
   43   0.827E+00 -0.521E+00 -0.101E-01  0.101E-01 -0.354E-03
   44   0.821E+00 -0.527E+00 -0.101E-01  0.995E-02 -0.324E-03
   45   0.815E+00 -0.532E+00 -0.101E-01  0.984E-02 -0.293E-03
   46   0.809E+00 -0.538E+00 -0.101E-01  0.973E-02 -0.262E-03
   47   0.803E+00 -0.544E+00 -0.101E-01  0.962E-02 -0.231E-03
   48   0.796E+00 -0.549E+00 -0.101E-01  0.951E-02 -0.200E-03
   49   0.790E+00 -0.555E+00 -0.101E-01  0.940E-02 -0.168E-03
   50   0.784E+00 -0.560E+00 -0.101E-01  0.929E-02 -0.137E-03
   51   0.777E+00 -0.566E+00 -0.101E-01  0.917E-02 -0.106E-03
   52   0.771E+00 -0.571E+00 -0.101E-01  0.906E-02 -0.745E-04
   53   0.764E+00 -0.577E+00 -0.101E-01  0.895E-02 -0.432E-04
   54   0.757E+00 -0.582E+00 -0.101E-01  0.884E-02 -0.118E-04
   55   0.750E+00 -0.587E+00 -0.101E-01  0.873E-02  0.196E-04
   56   0.744E+00 -0.593E+00 -0.101E-01  0.862E-02  0.509E-04
   57   0.737E+00 -0.598E+00 -0.101E-01  0.851E-02  0.823E-04
   58   0.730E+00 -0.603E+00 -0.101E-01  0.840E-02  0.114E-03
   59   0.723E+00 -0.608E+00 -0.101E-01  0.829E-02  0.145E-03
   60   0.716E+00 -0.613E+00 -0.101E-01  0.817E-02  0.176E-03
   61   0.709E+00 -0.618E+00 -0.101E-01  0.806E-02  0.207E-03
   62   0.701E+00 -0.623E+00 -0.101E-01  0.795E-02  0.238E-03
   63   0.694E+00 -0.628E+00 -0.101E-01  0.784E-02  0.269E-03
   64   0.687E+00 -0.633E+00 -0.101E-01  0.773E-02  0.300E-03
   65   0.680E+00 -0.638E+00 -0.101E-01  0.762E-02  0.331E-03
   66   0.672E+00 -0.643E+00 -0.101E-01  0.752E-02  0.362E-03
   67   0.665E+00 -0.647E+00 -0.101E-01  0.741E-02  0.393E-03
   68   0.657E+00 -0.652E+00 -0.101E-01  0.730E-02  0.423E-03
   69   0.650E+00 -0.657E+00 -0.101E-01  0.719E-02  0.453E-03
   70   0.642E+00 -0.661E+00 -0.101E-01  0.708E-02  0.484E-03
   71   0.634E+00 -0.666E+00 -0.530E-02  0.737E-02  0.817E-03
   72   0.628E+00 -0.666E+00 -0.597E-04  0.783E-02  0.125E-02
   73   0.623E+00 -0.661E+00 -0.597E-04  0.771E-02  0.123E-02
   74   0.618E+00 -0.656E+00 -0.597E-04  0.759E-02  0.121E-02
   75   0.614E+00 -0.650E+00 -0.597E-04  0.747E-02  0.119E-02
   76   0.609E+00 -0.645E+00 -0.597E-04  0.736E-02  0.117E-02
   77   0.604E+00 -0.640E+00 -0.597E-04  0.724E-02  0.115E-02
   78   0.599E+00 -0.635E+00 -0.597E-04  0.713E-02  0.113E-02
   79   0.594E+00 -0.631E+00 -0.597E-04  0.702E-02  0.112E-02
   80   0.590E+00 -0.626E+00 -0.597E-04  0.691E-02  0.110E-02
   81   0.585E+00 -0.621E+00 -0.597E-04  0.680E-02  0.108E-02
   82   0.581E+00 -0.616E+00 -0.597E-04  0.669E-02  0.107E-02
   83   0.576E+00 -0.611E+00 -0.597E-04  0.659E-02  0.105E-02
   84   0.571E+00 -0.606E+00 -0.597E-04  0.648E-02  0.103E-02
   85   0.567E+00 -0.602E+00 -0.597E-04  0.638E-02  0.102E-02
   86   0.562E+00 -0.597E+00 -0.597E-04  0.628E-02  0.100E-02
   87   0.558E+00 -0.592E+00 -0.597E-04  0.618E-02  0.985E-03
   88   0.554E+00 -0.588E+00 -0.597E-04  0.609E-02  0.970E-03
   89   0.549E+00 -0.583E+00 -0.597E-04  0.599E-02  0.955E-03
   90   0.545E+00 -0.579E+00 -0.597E-04  0.590E-02  0.940E-03
   91   0.541E+00 -0.574E+00 -0.597E-04  0.580E-02  0.925E-03
   92   0.536E+00 -0.570E+00 -0.597E-04  0.571E-02  0.911E-03
   93   0.532E+00 -0.565E+00 -0.597E-04  0.562E-02  0.897E-03
   94   0.528E+00 -0.561E+00 -0.597E-04  0.553E-02  0.883E-03
   95   0.524E+00 -0.557E+00 -0.597E-04  0.545E-02  0.869E-03
   96   0.520E+00 -0.552E+00 -0.597E-04  0.536E-02  0.856E-03
   97   0.515E+00 -0.548E+00 -0.597E-04  0.528E-02  0.842E-03
   98   0.511E+00 -0.544E+00 -0.597E-04  0.520E-02  0.829E-03
   99   0.507E+00 -0.540E+00 -0.597E-04  0.511E-02  0.816E-03
  100   0.503E+00 -0.536E+00 -0.597E-04  0.503E-02  0.803E-03
  101   0.499E+00 -0.531E+00 -0.597E-04  0.495E-02  0.791E-03
  102   0.495E+00 -0.527E+00 -0.597E-04  0.488E-02  0.779E-03
  103   0.492E+00 -0.523E+00 -0.597E-04  0.480E-02  0.767E-03
  104   0.488E+00 -0.519E+00 -0.597E-04  0.472E-02  0.755E-03
  105   0.484E+00 -0.515E+00 -0.597E-04  0.465E-02  0.743E-03
  106   0.480E+00 -0.511E+00 -0.597E-04  0.458E-02  0.731E-03
  107   0.476E+00 -0.507E+00 -0.597E-04  0.451E-02  0.720E-03
  108   0.472E+00 -0.503E+00 -0.597E-04  0.443E-02  0.709E-03
  109   0.469E+00 -0.499E+00 -0.597E-04  0.436E-02  0.698E-03
  110   0.465E+00 -0.496E+00 -0.597E-04  0.430E-02  0.687E-03
  111   0.461E+00 -0.492E+00 -0.597E-04  0.423E-02  0.676E-03
  112   0.458E+00 -0.488E+00 -0.597E-04  0.416E-02  0.666E-03
  113   0.454E+00 -0.484E+00 -0.597E-04  0.410E-02  0.655E-03
  114   0.450E+00 -0.480E+00 -0.597E-04  0.403E-02  0.645E-03
  115   0.447E+00 -0.477E+00 -0.597E-04  0.397E-02  0.635E-03
  116   0.443E+00 -0.473E+00 -0.597E-04  0.391E-02  0.625E-03
  117   0.440E+00 -0.469E+00 -0.597E-04  0.384E-02  0.615E-03
  118   0.436E+00 -0.466E+00 -0.597E-04  0.378E-02  0.606E-03
  119   0.433E+00 -0.462E+00 -0.597E-04  0.372E-02  0.596E-03
  120   0.429E+00 -0.459E+00 -0.597E-04  0.367E-02  0.587E-03
  121   0.426E+00 -0.455E+00 -0.597E-04  0.361E-02  0.578E-03
  122   0.423E+00 -0.452E+00 -0.597E-04  0.355E-02  0.569E-03
  123   0.419E+00 -0.448E+00 -0.597E-04  0.349E-02  0.560E-03
  124   0.416E+00 -0.445E+00 -0.597E-04  0.344E-02  0.551E-03
  125   0.413E+00 -0.441E+00 -0.597E-04  0.339E-02  0.543E-03
  126   0.409E+00 -0.438E+00 -0.597E-04  0.333E-02  0.534E-03
  127   0.406E+00 -0.435E+00 -0.597E-04  0.328E-02  0.526E-03
  128   0.403E+00 -0.431E+00 -0.597E-04  0.323E-02  0.518E-03
  129   0.400E+00 -0.428E+00 -0.597E-04  0.318E-02  0.510E-03
  130   0.396E+00 -0.425E+00 -0.597E-04  0.313E-02  0.502E-03
  131   0.393E+00 -0.421E+00 -0.597E-04  0.308E-02  0.494E-03
  132   0.390E+00 -0.418E+00 -0.597E-04  0.303E-02  0.486E-03
  133   0.387E+00 -0.415E+00 -0.597E-04  0.298E-02  0.479E-03
  134   0.384E+00 -0.412E+00 -0.597E-04  0.293E-02  0.471E-03
  135   0.381E+00 -0.409E+00 -0.597E-04  0.289E-02  0.464E-03
  136   0.378E+00 -0.405E+00 -0.597E-04  0.284E-02  0.457E-03
  137   0.375E+00 -0.402E+00 -0.597E-04  0.280E-02  0.450E-03
  138   0.372E+00 -0.399E+00 -0.597E-04  0.275E-02  0.443E-03
  139   0.369E+00 -0.396E+00 -0.597E-04  0.271E-02  0.436E-03
  140   0.366E+00 -0.393E+00 -0.597E-04  0.267E-02  0.429E-03
  141   0.363E+00 -0.390E+00 -0.597E-04  0.262E-02  0.422E-03
  142   0.360E+00 -0.387E+00 -0.597E-04  0.258E-02  0.416E-03
  143   0.357E+00 -0.384E+00 -0.597E-04  0.254E-02  0.409E-03
  144   0.354E+00 -0.381E+00 -0.597E-04  0.250E-02  0.403E-03
  145   0.352E+00 -0.378E+00 -0.597E-04  0.246E-02  0.397E-03
  146   0.349E+00 -0.375E+00 -0.597E-04  0.242E-02  0.390E-03
  147   0.346E+00 -0.373E+00 -0.597E-04  0.238E-02  0.384E-03
  148   0.343E+00 -0.370E+00 -0.597E-04  0.235E-02  0.378E-03
  149   0.340E+00 -0.367E+00 -0.597E-04  0.231E-02  0.372E-03
  150   0.338E+00 -0.364E+00 -0.597E-04  0.227E-02  0.367E-03
  151   0.335E+00 -0.361E+00 -0.597E-04  0.224E-02  0.361E-03
  152   0.332E+00 -0.359E+00 -0.597E-04  0.220E-02  0.355E-03
  153   0.330E+00 -0.356E+00 -0.597E-04  0.217E-02  0.350E-03
  154   0.327E+00 -0.353E+00 -0.597E-04  0.213E-02  0.344E-03
  155   0.324E+00 -0.350E+00 -0.296E-04  0.211E-02  0.340E-03
  156   0.322E+00 -0.348E+00  0.000E+00  0.208E-02  0.336E-03
  157   0.319E+00 -0.345E+00  0.000E+00  0.205E-02  0.330E-03
  158   0.317E+00 -0.342E+00  0.000E+00  0.201E-02  0.325E-03
  159   0.314E+00 -0.339E+00  0.000E+00  0.198E-02  0.320E-03
  160   0.312E+00 -0.337E+00  0.000E+00  0.195E-02  0.315E-03
  161   0.309E+00 -0.334E+00  0.000E+00  0.192E-02  0.310E-03
  162   0.307E+00 -0.331E+00  0.000E+00  0.189E-02  0.305E-03
  163   0.304E+00 -0.329E+00  0.000E+00  0.186E-02  0.300E-03
  164   0.302E+00 -0.326E+00  0.000E+00  0.183E-02  0.296E-03
  165   0.300E+00 -0.324E+00  0.000E+00  0.180E-02  0.291E-03
  166   0.297E+00 -0.321E+00  0.000E+00  0.177E-02  0.286E-03
  167   0.295E+00 -0.319E+00  0.000E+00  0.175E-02  0.282E-03
  168   0.292E+00 -0.316E+00  0.000E+00  0.172E-02  0.277E-03
  169   0.290E+00 -0.314E+00  0.000E+00  0.169E-02  0.273E-03
  170   0.288E+00 -0.311E+00  0.000E+00  0.166E-02  0.269E-03
  171   0.286E+00 -0.309E+00  0.000E+00  0.164E-02  0.264E-03
  172   0.283E+00 -0.306E+00  0.000E+00  0.161E-02  0.260E-03
  173   0.281E+00 -0.304E+00  0.000E+00  0.159E-02  0.256E-03
  174   0.279E+00 -0.301E+00  0.000E+00  0.156E-02  0.252E-03
  175   0.277E+00 -0.299E+00  0.000E+00  0.154E-02  0.248E-03
  176   0.274E+00 -0.297E+00  0.000E+00  0.151E-02  0.244E-03
  177   0.272E+00 -0.294E+00  0.000E+00  0.149E-02  0.240E-03
  178   0.270E+00 -0.292E+00  0.000E+00  0.146E-02  0.236E-03
  179   0.268E+00 -0.290E+00  0.000E+00  0.144E-02  0.233E-03
  180   0.266E+00 -0.287E+00  0.000E+00  0.142E-02  0.229E-03
  181   0.264E+00 -0.285E+00  0.000E+00  0.140E-02  0.225E-03
  182   0.262E+00 -0.283E+00  0.000E+00  0.137E-02  0.222E-03
  183   0.260E+00 -0.280E+00  0.000E+00  0.135E-02  0.218E-03
  184   0.258E+00 -0.278E+00  0.000E+00  0.133E-02  0.215E-03
  185   0.255E+00 -0.276E+00  0.000E+00  0.131E-02  0.212E-03
  186   0.253E+00 -0.274E+00  0.000E+00  0.129E-02  0.208E-03
  187   0.251E+00 -0.272E+00  0.000E+00  0.127E-02  0.205E-03
  188   0.249E+00 -0.269E+00  0.000E+00  0.125E-02  0.202E-03
  189   0.247E+00 -0.267E+00  0.000E+00  0.123E-02  0.198E-03
  190   0.246E+00 -0.265E+00  0.000E+00  0.121E-02  0.195E-03
  191   0.244E+00 -0.263E+00  0.000E+00  0.119E-02  0.192E-03
  192   0.242E+00 -0.261E+00  0.000E+00  0.117E-02  0.189E-03
  193   0.240E+00 -0.259E+00  0.000E+00  0.115E-02  0.186E-03
  194   0.238E+00 -0.257E+00  0.000E+00  0.114E-02  0.183E-03
  195   0.236E+00 -0.255E+00  0.000E+00  0.112E-02  0.180E-03
  196   0.234E+00 -0.253E+00  0.000E+00  0.110E-02  0.178E-03
  197   0.232E+00 -0.251E+00  0.000E+00  0.108E-02  0.175E-03
  198   0.230E+00 -0.249E+00  0.000E+00  0.107E-02  0.172E-03
  199   0.229E+00 -0.247E+00  0.000E+00  0.105E-02  0.169E-03
  200   0.227E+00 -0.245E+00  0.000E+00  0.653E-01  0.105E-01


                   LOVE WAVE        MODE #  0
        T = 0.4000E+02 C =    0.4238E+01 U   = 0.3843E+01
        AL= 0.2177E-03 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UT         TT       DC/DH      DC/DB      DC/DR
    1   0.100E+01  0.000E+00 -0.143E-01  0.825E-02 -0.276E-02
    2   0.100E+01 -0.106E-01 -0.143E-01  0.825E-02 -0.276E-02
    3   0.100E+01 -0.213E-01 -0.143E-01  0.824E-02 -0.276E-02
    4   0.999E+00 -0.319E-01 -0.143E-01  0.824E-02 -0.275E-02
    5   0.999E+00 -0.425E-01 -0.143E-01  0.823E-02 -0.274E-02
    6   0.998E+00 -0.531E-01 -0.143E-01  0.823E-02 -0.273E-02
