  
 Model:
  LAYER     H(km)     Vp(km/s)     Vs(km/s)  Density     QA(inv)     QB(inv)
  158  -0.295E-01  0.425E+00  0.568E-01 -0.390E+00  0.000E+00  0.258E-06  0.300E-03  0.142E-03
  159  -0.288E-01  0.416E+00  0.555E-01 -0.381E+00  0.000E+00  0.239E-06  0.286E-03  0.135E-03
  160  -0.282E-01  0.406E+00  0.541E-01 -0.372E+00  0.000E+00  0.221E-06  0.273E-03  0.129E-03
  161  -0.276E-01  0.397E+00  0.528E-01 -0.363E+00  0.000E+00  0.204E-06  0.261E-03  0.124E-03
  162  -0.270E-01  0.388E+00  0.516E-01 -0.355E+00  0.000E+00  0.189E-06  0.249E-03  0.118E-03
  163  -0.264E-01  0.379E+00  0.503E-01 -0.346E+00  0.000E+00  0.174E-06  0.238E-03  0.113E-03
  164  -0.258E-01  0.370E+00  0.491E-01 -0.338E+00  0.000E+00  0.161E-06  0.227E-03  0.108E-03
  165  -0.252E-01  0.361E+00  0.479E-01 -0.330E+00  0.000E+00  0.149E-06  0.217E-03  0.103E-03
  166  -0.247E-01  0.353E+00  0.468E-01 -0.322E+00  0.000E+00  0.138E-06  0.207E-03  0.985E-04
  167  -0.241E-01  0.345E+00  0.456E-01 -0.315E+00  0.000E+00  0.127E-06  0.198E-03  0.941E-04
  168  -0.236E-01  0.337E+00  0.445E-01 -0.307E+00  0.000E+00  0.118E-06  0.189E-03  0.898E-04
  169  -0.231E-01  0.329E+00  0.434E-01 -0.300E+00  0.000E+00  0.109E-06  0.180E-03  0.858E-04
  170  -0.225E-01  0.321E+00  0.424E-01 -0.293E+00  0.000E+00  0.101E-06  0.172E-03  0.819E-04
  171  -0.220E-01  0.314E+00  0.413E-01 -0.286E+00  0.000E+00  0.931E-07  0.164E-03  0.782E-04
  172  -0.215E-01  0.306E+00  0.403E-01 -0.279E+00  0.000E+00  0.861E-07  0.156E-03  0.746E-04
  173  -0.210E-01  0.299E+00  0.393E-01 -0.272E+00  0.000E+00  0.796E-07  0.149E-03  0.712E-04
  174  -0.206E-01  0.292E+00  0.384E-01 -0.266E+00  0.000E+00  0.736E-07  0.142E-03  0.680E-04
  175  -0.201E-01  0.285E+00  0.374E-01 -0.259E+00  0.000E+00  0.680E-07  0.136E-03  0.649E-04
  176  -0.196E-01  0.279E+00  0.365E-01 -0.253E+00  0.000E+00  0.629E-07  0.129E-03  0.619E-04
  177  -0.192E-01  0.272E+00  0.356E-01 -0.247E+00  0.000E+00  0.582E-07  0.123E-03  0.591E-04
  178  -0.188E-01  0.266E+00  0.348E-01 -0.241E+00  0.000E+00  0.538E-07  0.118E-03  0.564E-04
  179  -0.183E-01  0.259E+00  0.339E-01 -0.235E+00  0.000E+00  0.497E-07  0.112E-03  0.538E-04
  180  -0.179E-01  0.253E+00  0.331E-01 -0.230E+00  0.000E+00  0.460E-07  0.107E-03  0.513E-04
  181  -0.175E-01  0.247E+00  0.323E-01 -0.224E+00  0.000E+00  0.425E-07  0.102E-03  0.489E-04
  182  -0.171E-01  0.241E+00  0.315E-01 -0.219E+00  0.000E+00  0.393E-07  0.973E-04  0.467E-04
  183  -0.167E-01  0.236E+00  0.307E-01 -0.213E+00  0.000E+00  0.363E-07  0.927E-04  0.445E-04
  184  -0.163E-01  0.230E+00  0.299E-01 -0.208E+00  0.000E+00  0.336E-07  0.884E-04  0.424E-04
  185  -0.159E-01  0.224E+00  0.292E-01 -0.203E+00  0.000E+00  0.311E-07  0.842E-04  0.404E-04
  186  -0.156E-01  0.219E+00  0.285E-01 -0.198E+00  0.000E+00  0.287E-07  0.803E-04  0.386E-04
  187  -0.152E-01  0.214E+00  0.278E-01 -0.193E+00  0.000E+00  0.265E-07  0.765E-04  0.368E-04
  188  -0.148E-01  0.209E+00  0.271E-01 -0.189E+00  0.000E+00  0.245E-07  0.729E-04  0.350E-04
  189  -0.145E-01  0.204E+00  0.264E-01 -0.184E+00  0.000E+00  0.227E-07  0.694E-04  0.334E-04
  190  -0.142E-01  0.199E+00  0.258E-01 -0.180E+00  0.000E+00  0.210E-07  0.662E-04  0.318E-04
  191  -0.138E-01  0.194E+00  0.251E-01 -0.175E+00  0.000E+00  0.194E-07  0.630E-04  0.303E-04
  192  -0.135E-01  0.189E+00  0.245E-01 -0.171E+00  0.000E+00  0.179E-07  0.600E-04  0.289E-04
  193  -0.132E-01  0.185E+00  0.239E-01 -0.167E+00  0.000E+00  0.166E-07  0.572E-04  0.276E-04
  194  -0.129E-01  0.180E+00  0.233E-01 -0.163E+00  0.000E+00  0.153E-07  0.545E-04  0.263E-04
  195  -0.126E-01  0.176E+00  0.227E-01 -0.159E+00  0.000E+00  0.142E-07  0.519E-04  0.250E-04
  196  -0.123E-01  0.172E+00  0.222E-01 -0.155E+00  0.000E+00  0.131E-07  0.494E-04  0.238E-04
  197  -0.120E-01  0.167E+00  0.216E-01 -0.151E+00  0.000E+00  0.121E-07  0.470E-04  0.227E-04
  198  -0.117E-01  0.163E+00  0.211E-01 -0.147E+00  0.000E+00  0.112E-07  0.448E-04  0.216E-04
  199  -0.114E-01  0.159E+00  0.205E-01 -0.144E+00  0.000E+00  0.104E-07  0.427E-04  0.206E-04
  200  -0.111E-01  0.156E+00  0.200E-01 -0.140E+00  0.000E+00  0.127E-06  0.834E-03  0.405E-03


                      RAYLEIGH WAVE      MODE #  0
        T = 0.2500E+02 C =    0.3734E+01 U   = 0.3220E+01
        AR= 0.4090E-03 GAMMA= 0.0000E+00 ZREF= 0.0000E+00
    M       UR         TR        UZ         TZ        DC/DH      DC/DA      DC/DB      DC/DR
    1   0.738E+00  0.000E+00  0.100E+01  0.000E+00 -0.187E-01  0.620E-02  0.793E-02 -0.399E-02
    2   0.705E+00  0.718E-01  0.101E+01 -0.807E-01 -0.187E-01  0.597E-02  0.673E-02 -0.469E-02
    3   0.673E+00  0.141E+00  0.101E+01 -0.159E+00 -0.187E-01  0.575E-02  0.568E-02 -0.531E-02
    4   0.641E+00  0.208E+00  0.102E+01 -0.236E+00 -0.187E-01  0.555E-02  0.475E-02 -0.584E-02
    5   0.611E+00  0.273E+00  0.102E+01 -0.312E+00 -0.187E-01  0.536E-02  0.395E-02 -0.630E-02
    6   0.581E+00  0.335E+00  0.103E+01 -0.385E+00 -0.187E-01  0.517E-02  0.325E-02 -0.668E-02
    7   0.553E+00  0.395E+00  0.103E+01 -0.457E+00 -0.187E-01  0.500E-02  0.267E-02 -0.700E-02
    8   0.525E+00  0.453E+00  0.103E+01 -0.526E+00 -0.187E-01  0.484E-02  0.217E-02 -0.725E-02
    9   0.498E+00  0.509E+00  0.103E+01 -0.594E+00 -0.187E-01  0.468E-02  0.177E-02 -0.744E-02
   10   0.472E+00  0.563E+00  0.103E+01 -0.661E+00 -0.187E-01  0.453E-02  0.144E-02 -0.758E-02
   11   0.446E+00  0.616E+00  0.104E+01 -0.725E+00 -0.187E-01  0.440E-02  0.119E-02 -0.767E-02
   12   0.422E+00  0.666E+00  0.103E+01 -0.788E+00 -0.187E-01  0.427E-02  0.101E-02 -0.771E-02
   13   0.398E+00  0.714E+00  0.103E+01 -0.850E+00 -0.187E-01  0.414E-02  0.897E-03 -0.771E-02
   14   0.375E+00  0.761E+00  0.103E+01 -0.909E+00 -0.187E-01  0.403E-02  0.837E-03 -0.766E-02
   15   0.353E+00  0.806E+00  0.103E+01 -0.967E+00 -0.187E-01  0.392E-02  0.828E-03 -0.758E-02
   16   0.332E+00  0.850E+00  0.103E+01 -0.102E+01 -0.187E-01  0.382E-02  0.866E-03 -0.746E-02
   17   0.312E+00  0.892E+00  0.103E+01 -0.108E+01 -0.187E-01  0.372E-02  0.947E-03 -0.732E-02
   18   0.292E+00  0.933E+00  0.102E+01 -0.113E+01 -0.187E-01  0.363E-02  0.106E-02 -0.714E-02
   19   0.273E+00  0.972E+00  0.102E+01 -0.118E+01 -0.187E-01  0.355E-02  0.122E-02 -0.693E-02
   20   0.255E+00  0.101E+01  0.101E+01 -0.123E+01 -0.187E-01  0.347E-02  0.140E-02 -0.670E-02
   21   0.237E+00  0.105E+01  0.101E+01 -0.128E+01 -0.205E-01  0.338E-02  0.147E-02 -0.680E-02
   22   0.220E+00  0.108E+01  0.100E+01 -0.133E+01 -0.205E-01  0.330E-02  0.169E-02 -0.655E-02
   23   0.203E+00  0.112E+01  0.999E+00 -0.138E+01 -0.205E-01  0.323E-02  0.193E-02 -0.629E-02
   24   0.187E+00  0.115E+01  0.993E+00 -0.143E+01 -0.205E-01  0.317E-02  0.219E-02 -0.600E-02
   25   0.171E+00  0.118E+01  0.987E+00 -0.147E+01 -0.205E-01  0.311E-02  0.247E-02 -0.570E-02
   26   0.157E+00  0.122E+01  0.980E+00 -0.152E+01 -0.205E-01  0.306E-02  0.276E-02 -0.538E-02
   27   0.143E+00  0.125E+01  0.973E+00 -0.156E+01 -0.205E-01  0.300E-02  0.306E-02 -0.506E-02
   28   0.129E+00  0.128E+01  0.966E+00 -0.160E+01 -0.205E-01  0.296E-02  0.337E-02 -0.472E-02
   29   0.117E+00  0.130E+01  0.958E+00 -0.164E+01 -0.205E-01  0.292E-02  0.369E-02 -0.437E-02
   30   0.105E+00  0.133E+01  0.950E+00 -0.168E+01 -0.205E-01  0.288E-02  0.401E-02 -0.402E-02
   31   0.938E-01  0.136E+01  0.942E+00 -0.171E+01 -0.205E-01  0.285E-02  0.433E-02 -0.365E-02
   32   0.833E-01  0.138E+01  0.934E+00 -0.175E+01 -0.205E-01  0.282E-02  0.465E-02 -0.329E-02
   33   0.735E-01  0.141E+01  0.925E+00 -0.178E+01 -0.205E-01  0.279E-02  0.498E-02 -0.292E-02
   34   0.644E-01  0.143E+01  0.916E+00 -0.181E+01 -0.205E-01  0.277E-02  0.530E-02 -0.255E-02
   35   0.559E-01  0.146E+01  0.906E+00 -0.184E+01 -0.205E-01  0.275E-02  0.561E-02 -0.217E-02
   36   0.482E-01  0.148E+01  0.896E+00 -0.187E+01 -0.205E-01  0.274E-02  0.592E-02 -0.180E-02
   37   0.411E-01  0.150E+01  0.887E+00 -0.189E+01 -0.205E-01  0.273E-02  0.623E-02 -0.142E-02
   38   0.347E-01  0.153E+01  0.877E+00 -0.192E+01 -0.205E-01  0.272E-02  0.652E-02 -0.104E-02
   39   0.290E-01  0.155E+01  0.866E+00 -0.194E+01 -0.205E-01  0.272E-02  0.681E-02 -0.670E-03
   40   0.239E-01  0.157E+01  0.856E+00 -0.196E+01 -0.205E-01  0.272E-02  0.709E-02 -0.298E-03
   41   0.196E-01  0.159E+01  0.845E+00 -0.198E+01 -0.164E-01  0.221E-02  0.602E-02 -0.121E-02
   42   0.126E-01  0.161E+01  0.836E+00 -0.200E+01 -0.131E-01  0.179E-02  0.521E-02 -0.195E-02
   43   0.335E-02  0.164E+01  0.828E+00 -0.203E+01 -0.131E-01  0.173E-02  0.550E-02 -0.167E-02
   44  -0.536E-02  0.166E+01  0.820E+00 -0.205E+01 -0.131E-01  0.168E-02  0.577E-02 -0.140E-02
   45  -0.136E-01  0.168E+01  0.811E+00 -0.207E+01 -0.131E-01  0.164E-02  0.604E-02 -0.113E-02
   46  -0.213E-01  0.169E+01  0.803E+00 -0.208E+01 -0.131E-01  0.159E-02  0.630E-02 -0.865E-03
   47  -0.285E-01  0.171E+01  0.794E+00 -0.210E+01 -0.131E-01  0.155E-02  0.655E-02 -0.603E-03
   48  -0.352E-01  0.173E+01  0.785E+00 -0.212E+01 -0.131E-01  0.151E-02  0.678E-02 -0.345E-03
   49  -0.415E-01  0.174E+01  0.776E+00 -0.213E+01 -0.131E-01  0.148E-02  0.701E-02 -0.929E-04
   50  -0.472E-01  0.176E+01  0.767E+00 -0.214E+01 -0.131E-01  0.145E-02  0.722E-02  0.154E-03
   51  -0.526E-01  0.177E+01  0.758E+00 -0.215E+01 -0.131E-01  0.142E-02  0.742E-02  0.396E-03
   52  -0.574E-01  0.178E+01  0.749E+00 -0.216E+01 -0.131E-01  0.139E-02  0.760E-02  0.632E-03
   53  -0.618E-01  0.179E+01  0.739E+00 -0.217E+01 -0.131E-01  0.137E-02  0.778E-02  0.862E-03
   54  -0.657E-01  0.181E+01  0.730E+00 -0.218E+01 -0.131E-01  0.134E-02  0.794E-02  0.109E-02
   55  -0.692E-01  0.182E+01  0.720E+00 -0.218E+01 -0.131E-01  0.132E-02  0.809E-02  0.130E-02
   56  -0.722E-01  0.183E+01  0.711E+00 -0.219E+01 -0.131E-01  0.130E-02  0.823E-02  0.151E-02
   57  -0.748E-01  0.184E+01  0.701E+00 -0.219E+01 -0.131E-01  0.129E-02  0.835E-02  0.172E-02
   58  -0.770E-01  0.185E+01  0.691E+00 -0.219E+01 -0.131E-01  0.127E-02  0.847E-02  0.192E-02
   59  -0.787E-01  0.186E+01  0.682E+00 -0.219E+01 -0.131E-01  0.126E-02  0.857E-02  0.211E-02
   60  -0.800E-01  0.186E+01  0.672E+00 -0.219E+01 -0.131E-01  0.125E-02  0.866E-02  0.229E-02
   61  -0.809E-01  0.187E+01  0.662E+00 -0.219E+01 -0.131E-01  0.124E-02  0.874E-02  0.247E-02
   62  -0.813E-01  0.188E+01  0.653E+00 -0.219E+01 -0.131E-01  0.124E-02  0.881E-02  0.265E-02
   63  -0.813E-01  0.189E+01  0.643E+00 -0.219E+01 -0.131E-01  0.123E-02  0.887E-02  0.281E-02
   64  -0.809E-01  0.190E+01  0.633E+00 -0.218E+01 -0.131E-01  0.123E-02  0.892E-02  0.297E-02
   65  -0.801E-01  0.191E+01  0.624E+00 -0.218E+01 -0.131E-01  0.123E-02  0.896E-02  0.313E-02
   66  -0.788E-01  0.192E+01  0.614E+00 -0.217E+01 -0.131E-01  0.123E-02  0.899E-02  0.328E-02
   67  -0.771E-01  0.193E+01  0.605E+00 -0.216E+01 -0.131E-01  0.123E-02  0.902E-02  0.343E-02
   68  -0.750E-01  0.194E+01  0.595E+00 -0.215E+01 -0.131E-01  0.124E-02  0.904E-02  0.357E-02
   69  -0.724E-01  0.195E+01  0.586E+00 -0.214E+01 -0.131E-01  0.124E-02  0.905E-02  0.370E-02
   70  -0.694E-01  0.196E+01  0.576E+00 -0.213E+01 -0.131E-01  0.125E-02  0.906E-02  0.384E-02
   71  -0.660E-01  0.197E+01  0.567E+00 -0.211E+01 -0.541E-02  0.739E-03  0.690E-02  0.204E-02
   72  -0.668E-01  0.197E+01  0.560E+00 -0.210E+01 -0.622E-04  0.425E-03  0.546E-02  0.832E-03
   73  -0.708E-01  0.198E+01  0.554E+00 -0.210E+01 -0.622E-04  0.400E-03  0.554E-02  0.923E-03
   74  -0.746E-01  0.198E+01  0.548E+00 -0.209E+01 -0.622E-04  0.377E-03  0.562E-02  0.101E-02
   75  -0.781E-01  0.199E+01  0.542E+00 -0.208E+01 -0.622E-04  0.355E-03  0.569E-02  0.109E-02
   76  -0.815E-01  0.199E+01  0.537E+00 -0.207E+01 -0.622E-04  0.335E-03  0.574E-02  0.116E-02
   77  -0.846E-01  0.199E+01  0.531E+00 -0.206E+01 -0.622E-04  0.315E-03  0.579E-02  0.124E-02
   78  -0.876E-01  0.199E+01  0.525E+00 -0.205E+01 -0.622E-04  0.297E-03  0.584E-02  0.130E-02
   79  -0.903E-01  0.199E+01  0.519E+00 -0.203E+01 -0.622E-04  0.280E-03  0.587E-02  0.136E-02
   80  -0.929E-01  0.198E+01  0.513E+00 -0.202E+01 -0.622E-04  0.264E-03  0.589E-02  0.142E-02
   81  -0.953E-01  0.198E+01  0.507E+00 -0.201E+01 -0.622E-04  0.249E-03  0.591E-02  0.147E-02
   82  -0.975E-01  0.197E+01  0.502E+00 -0.199E+01 -0.622E-04  0.234E-03  0.592E-02  0.152E-02
   83  -0.996E-01  0.197E+01  0.496E+00 -0.198E+01 -0.622E-04  0.221E-03  0.593E-02  0.156E-02
   84  -0.102E+00  0.196E+01  0.490E+00 -0.197E+01 -0.622E-04  0.208E-03  0.592E-02  0.160E-02
   85  -0.103E+00  0.195E+01  0.484E+00 -0.195E+01 -0.622E-04  0.196E-03  0.591E-02  0.164E-02
   86  -0.105E+00  0.195E+01  0.478E+00 -0.194E+01 -0.622E-04  0.185E-03  0.590E-02  0.167E-02
   87  -0.106E+00  0.194E+01  0.472E+00 -0.192E+01 -0.622E-04  0.174E-03  0.588E-02  0.170E-02
   88  -0.108E+00  0.193E+01  0.466E+00 -0.191E+01 -0.622E-04  0.164E-03  0.585E-02  0.172E-02
   89  -0.109E+00  0.192E+01  0.461E+00 -0.189E+01 -0.622E-04  0.154E-03  0.582E-02  0.174E-02
   90  -0.110E+00  0.191E+01  0.455E+00 -0.187E+01 -0.622E-04  0.146E-03  0.578E-02  0.176E-02
   91  -0.111E+00  0.190E+01  0.449E+00 -0.186E+01 -0.622E-04  0.137E-03  0.574E-02  0.178E-02
   92  -0.112E+00  0.189E+01  0.443E+00 -0.184E+01 -0.622E-04  0.129E-03  0.570E-02  0.179E-02
   93  -0.113E+00  0.187E+01  0.438E+00 -0.182E+01 -0.622E-04  0.122E-03  0.565E-02  0.180E-02
   94  -0.114E+00  0.186E+01  0.432E+00 -0.181E+01 -0.622E-04  0.115E-03  0.560E-02  0.180E-02
   95  -0.114E+00  0.185E+01  0.427E+00 -0.179E+01 -0.622E-04  0.108E-03  0.554E-02  0.181E-02
   96  -0.115E+00  0.184E+01  0.421E+00 -0.177E+01 -0.622E-04  0.102E-03  0.548E-02  0.181E-02
   97  -0.115E+00  0.182E+01  0.415E+00 -0.175E+01 -0.622E-04  0.961E-04  0.542E-02  0.181E-02
   98  -0.116E+00  0.181E+01  0.410E+00 -0.174E+01 -0.622E-04  0.906E-04  0.535E-02  0.181E-02
   99  -0.116E+00  0.179E+01  0.404E+00 -0.172E+01 -0.622E-04  0.854E-04  0.529E-02  0.180E-02
  100  -0.116E+00  0.178E+01  0.399E+00 -0.170E+01 -0.622E-04  0.805E-04  0.522E-02  0.179E-02
  101  -0.116E+00  0.176E+01  0.394E+00 -0.168E+01 -0.622E-04  0.759E-04  0.515E-02  0.179E-02
  102  -0.116E+00  0.175E+01  0.388E+00 -0.166E+01 -0.622E-04  0.715E-04  0.508E-02  0.178E-02
  103  -0.116E+00  0.173E+01  0.383E+00 -0.165E+01 -0.622E-04  0.674E-04  0.500E-02  0.176E-02
  104  -0.116E+00  0.172E+01  0.378E+00 -0.163E+01 -0.622E-04  0.635E-04  0.493E-02  0.175E-02
  105  -0.116E+00  0.170E+01  0.372E+00 -0.161E+01 -0.622E-04  0.599E-04  0.485E-02  0.174E-02
  106  -0.116E+00  0.169E+01  0.367E+00 -0.159E+01 -0.622E-04  0.565E-04  0.477E-02  0.172E-02
  107  -0.116E+00  0.167E+01  0.362E+00 -0.157E+01 -0.622E-04  0.532E-04  0.469E-02  0.171E-02
  108  -0.115E+00  0.165E+01  0.357E+00 -0.156E+01 -0.622E-04  0.502E-04  0.461E-02  0.169E-02
  109  -0.115E+00  0.164E+01  0.352E+00 -0.154E+01 -0.622E-04  0.473E-04  0.453E-02  0.167E-02
  110  -0.115E+00  0.162E+01  0.347E+00 -0.152E+01 -0.622E-04  0.446E-04  0.445E-02  0.165E-02
  111  -0.114E+00  0.160E+01  0.342E+00 -0.150E+01 -0.622E-04  0.421E-04  0.437E-02  0.163E-02
  112  -0.114E+00  0.159E+01  0.337E+00 -0.148E+01 -0.622E-04  0.397E-04  0.429E-02  0.161E-02
  113  -0.113E+00  0.157E+01  0.332E+00 -0.147E+01 -0.622E-04  0.374E-04  0.421E-02  0.159E-02
  114  -0.113E+00  0.155E+01  0.327E+00 -0.145E+01 -0.622E-04  0.353E-04  0.413E-02  0.156E-02
  115  -0.112E+00  0.154E+01  0.323E+00 -0.143E+01 -0.622E-04  0.333E-04  0.405E-02  0.154E-02
  116  -0.111E+00  0.152E+01  0.318E+00 -0.141E+01 -0.622E-04  0.314E-04  0.397E-02  0.152E-02
  117  -0.111E+00  0.150E+01  0.313E+00 -0.140E+01 -0.622E-04  0.296E-04  0.389E-02  0.149E-02
  118  -0.110E+00  0.149E+01  0.309E+00 -0.138E+01 -0.622E-04  0.279E-04  0.381E-02  0.147E-02
  119  -0.109E+00  0.147E+01  0.304E+00 -0.136E+01 -0.622E-04  0.263E-04  0.373E-02  0.145E-02
  120  -0.109E+00  0.145E+01  0.299E+00 -0.134E+01 -0.622E-04  0.248E-04  0.365E-02  0.142E-02
  121  -0.108E+00  0.144E+01  0.295E+00 -0.133E+01 -0.622E-04  0.234E-04  0.357E-02  0.140E-02
  122  -0.107E+00  0.142E+01  0.291E+00 -0.131E+01 -0.622E-04  0.221E-04  0.349E-02  0.137E-02
  123  -0.106E+00  0.140E+01  0.286E+00 -0.129E+01 -0.622E-04  0.209E-04  0.342E-02  0.135E-02
  124  -0.105E+00  0.138E+01  0.282E+00 -0.127E+01 -0.622E-04  0.197E-04  0.334E-02  0.132E-02
  125  -0.105E+00  0.137E+01  0.278E+00 -0.126E+01 -0.622E-04  0.186E-04  0.326E-02  0.130E-02
  126  -0.104E+00  0.135E+01  0.273E+00 -0.124E+01 -0.622E-04  0.176E-04  0.319E-02  0.127E-02
  127  -0.103E+00  0.133E+01  0.269E+00 -0.122E+01 -0.622E-04  0.166E-04  0.312E-02  0.125E-02
  128  -0.102E+00  0.132E+01  0.265E+00 -0.121E+01 -0.622E-04  0.156E-04  0.304E-02  0.122E-02
  129  -0.101E+00  0.130E+01  0.261E+00 -0.119E+01 -0.622E-04  0.148E-04  0.297E-02  0.120E-02
  130  -0.100E+00  0.129E+01  0.257E+00 -0.117E+01 -0.622E-04  0.140E-04  0.290E-02  0.117E-02
  131  -0.991E-01  0.127E+01  0.253E+00 -0.116E+01 -0.622E-04  0.132E-04  0.283E-02  0.115E-02
  132  -0.981E-01  0.125E+01  0.249E+00 -0.114E+01 -0.622E-04  0.125E-04  0.276E-02  0.112E-02
  133  -0.972E-01  0.124E+01  0.245E+00 -0.113E+01 -0.622E-04  0.118E-04  0.269E-02  0.110E-02
  134  -0.962E-01  0.122E+01  0.241E+00 -0.111E+01 -0.622E-04  0.111E-04  0.263E-02  0.107E-02
  135  -0.952E-01  0.120E+01  0.238E+00 -0.110E+01 -0.622E-04  0.105E-04  0.256E-02  0.105E-02
  136  -0.942E-01  0.119E+01  0.234E+00 -0.108E+01 -0.622E-04  0.995E-05  0.250E-02  0.103E-02
  137  -0.932E-01  0.117E+01  0.230E+00 -0.106E+01 -0.622E-04  0.941E-05  0.243E-02  0.100E-02
  138  -0.922E-01  0.116E+01  0.227E+00 -0.105E+01 -0.622E-04  0.890E-05  0.237E-02  0.980E-03
  139  -0.912E-01  0.114E+01  0.223E+00 -0.103E+01 -0.622E-04  0.842E-05  0.231E-02  0.957E-03
  140  -0.902E-01  0.113E+01  0.219E+00 -0.102E+01 -0.622E-04  0.797E-05  0.225E-02  0.934E-03
  141  -0.892E-01  0.111E+01  0.216E+00 -0.100E+01 -0.622E-04  0.754E-05  0.219E-02  0.912E-03
  142  -0.882E-01  0.110E+01  0.213E+00 -0.990E+00 -0.622E-04  0.714E-05  0.213E-02  0.890E-03
  143  -0.871E-01  0.108E+01  0.209E+00 -0.975E+00 -0.622E-04  0.677E-05  0.208E-02  0.869E-03
  144  -0.861E-01  0.107E+01  0.206E+00 -0.961E+00 -0.622E-04  0.641E-05  0.202E-02  0.848E-03
  145  -0.851E-01  0.105E+01  0.202E+00 -0.947E+00 -0.622E-04  0.608E-05  0.197E-02  0.827E-03
  146  -0.840E-01  0.104E+01  0.199E+00 -0.933E+00 -0.622E-04  0.576E-05  0.192E-02  0.806E-03
  147  -0.830E-01  0.102E+01  0.196E+00 -0.919E+00 -0.622E-04  0.546E-05  0.186E-02  0.786E-03
  148  -0.820E-01  0.101E+01  0.193E+00 -0.905E+00 -0.622E-04  0.518E-05  0.181E-02  0.767E-03
  149  -0.810E-01  0.994E+00  0.190E+00 -0.892E+00 -0.622E-04  0.492E-05  0.176E-02  0.747E-03
  150  -0.799E-01  0.980E+00  0.187E+00 -0.878E+00 -0.622E-04  0.467E-05  0.172E-02  0.728E-03
  151  -0.789E-01  0.967E+00  0.184E+00 -0.865E+00 -0.622E-04  0.444E-05  0.167E-02  0.709E-03
  152  -0.779E-01  0.953E+00  0.181E+00 -0.852E+00 -0.622E-04  0.422E-05  0.162E-02  0.691E-03
  153  -0.768E-01  0.939E+00  0.178E+00 -0.839E+00 -0.622E-04  0.401E-05  0.158E-02  0.673E-03
  154  -0.758E-01  0.926E+00  0.175E+00 -0.826E+00 -0.622E-04  0.382E-05  0.153E-02  0.655E-03
  155  -0.748E-01  0.913E+00  0.172E+00 -0.813E+00 -0.306E-04  0.340E-05  0.148E-02  0.631E-03
  156  -0.738E-01  0.900E+00  0.169E+00 -0.801E+00  0.000E+00  0.300E-05  0.143E-02  0.607E-03
  157  -0.729E-01  0.887E+00  0.166E+00 -0.789E+00  0.000E+00  0.283E-05  0.139E-02  0.591E-03
  158  -0.719E-01  0.874E+00  0.164E+00 -0.777E+00  0.000E+00  0.266E-05  0.135E-02  0.575E-03
  159  -0.710E-01  0.861E+00  0.161E+00 -0.765E+00  0.000E+00  0.251E-05  0.132E-02  0.559E-03
  160  -0.701E-01  0.848E+00  0.158E+00 -0.753E+00  0.000E+00  0.236E-05  0.128E-02  0.544E-03
  161  -0.692E-01  0.835E+00  0.156E+00 -0.741E+00  0.000E+00  0.223E-05  0.124E-02  0.529E-03
  162  -0.683E-01  0.823E+00  0.153E+00 -0.730E+00  0.000E+00  0.210E-05  0.121E-02  0.515E-03
  163  -0.674E-01  0.810E+00  0.151E+00 -0.718E+00  0.000E+00  0.198E-05  0.117E-02  0.500E-03
  164  -0.665E-01  0.798E+00  0.148E+00 -0.707E+00  0.000E+00  0.186E-05  0.114E-02  0.486E-03
  165  -0.656E-01  0.786E+00  0.146E+00 -0.696E+00  0.000E+00  0.175E-05  0.110E-02  0.473E-03
  166  -0.647E-01  0.774E+00  0.143E+00 -0.685E+00  0.000E+00  0.165E-05  0.107E-02  0.459E-03
  167  -0.638E-01  0.763E+00  0.141E+00 -0.674E+00  0.000E+00  0.156E-05  0.104E-02  0.446E-03
  168  -0.629E-01  0.751E+00  0.139E+00 -0.664E+00  0.000E+00  0.147E-05  0.101E-02  0.434E-03
  169  -0.621E-01  0.739E+00  0.136E+00 -0.653E+00  0.000E+00  0.138E-05  0.978E-03  0.421E-03
  170  -0.612E-01  0.728E+00  0.134E+00 -0.643E+00  0.000E+00  0.130E-05  0.949E-03  0.409E-03
  171  -0.604E-01  0.717E+00  0.132E+00 -0.632E+00  0.000E+00  0.123E-05  0.920E-03  0.397E-03
  172  -0.595E-01  0.706E+00  0.130E+00 -0.622E+00  0.000E+00  0.115E-05  0.893E-03  0.386E-03
  173  -0.587E-01  0.695E+00  0.127E+00 -0.612E+00  0.000E+00  0.109E-05  0.866E-03  0.375E-03
  174  -0.579E-01  0.684E+00  0.125E+00 -0.603E+00  0.000E+00  0.103E-05  0.840E-03  0.364E-03
  175  -0.570E-01  0.673E+00  0.123E+00 -0.593E+00  0.000E+00  0.966E-06  0.814E-03  0.353E-03
  176  -0.562E-01  0.663E+00  0.121E+00 -0.583E+00  0.000E+00  0.910E-06  0.789E-03  0.343E-03
  177  -0.554E-01  0.653E+00  0.119E+00 -0.574E+00  0.000E+00  0.857E-06  0.765E-03  0.333E-03
  178  -0.546E-01  0.642E+00  0.117E+00 -0.565E+00  0.000E+00  0.808E-06  0.742E-03  0.323E-03
  179  -0.538E-01  0.632E+00  0.115E+00 -0.556E+00  0.000E+00  0.761E-06  0.719E-03  0.313E-03
  180  -0.531E-01  0.622E+00  0.113E+00 -0.547E+00  0.000E+00  0.717E-06  0.697E-03  0.304E-03
