  
 Model:
  LAYER     H(km)       TA          TC          TF          TL          TN        Density     QA(inv)     QB(inv)
   18   0.247E+00  0.898E+00  0.993E+00 -0.113E+01 -0.109E-01  0.104E-02  0.385E-02  0.203E-02  0.262E-02  0.000E+00 -0.543E-02
   19   0.229E+00  0.935E+00  0.983E+00 -0.118E+01 -0.109E-01  0.120E-02  0.365E-02  0.203E-02  0.308E-02  0.000E+00 -0.486E-02
   20   0.213E+00  0.972E+00  0.973E+00 -0.122E+01 -0.109E-01  0.136E-02  0.346E-02  0.201E-02  0.357E-02  0.000E+00 -0.426E-02
   21   0.199E+00  0.101E+01  0.962E+00 -0.126E+01 -0.912E-02  0.113E-02  0.311E-02  0.191E-02  0.315E-02  0.000E+00 -0.469E-02
   22   0.181E+00  0.105E+01  0.953E+00 -0.130E+01 -0.762E-02  0.969E-03  0.274E-02  0.180E-02  0.288E-02  0.000E+00 -0.506E-02
   23   0.162E+00  0.109E+01  0.945E+00 -0.134E+01 -0.762E-02  0.111E-02  0.247E-02  0.171E-02  0.339E-02  0.000E+00 -0.460E-02
   24   0.144E+00  0.113E+01  0.936E+00 -0.137E+01 -0.762E-02  0.124E-02  0.222E-02  0.161E-02  0.392E-02  0.000E+00 -0.412E-02
   25   0.128E+00  0.117E+01  0.926E+00 -0.141E+01 -0.762E-02  0.137E-02  0.198E-02  0.150E-02  0.446E-02  0.000E+00 -0.363E-02
   26   0.113E+00  0.121E+01  0.916E+00 -0.144E+01 -0.762E-02  0.150E-02  0.175E-02  0.137E-02  0.500E-02  0.000E+00 -0.312E-02
   27   0.986E-01  0.124E+01  0.906E+00 -0.147E+01 -0.762E-02  0.162E-02  0.155E-02  0.125E-02  0.554E-02  0.000E+00 -0.260E-02
   28   0.860E-01  0.128E+01  0.895E+00 -0.150E+01 -0.762E-02  0.173E-02  0.135E-02  0.112E-02  0.607E-02  0.000E+00 -0.208E-02
   29   0.747E-01  0.131E+01  0.884E+00 -0.152E+01 -0.762E-02  0.184E-02  0.118E-02  0.100E-02  0.659E-02  0.000E+00 -0.156E-02
   30   0.646E-01  0.134E+01  0.873E+00 -0.154E+01 -0.762E-02  0.193E-02  0.103E-02  0.890E-03  0.709E-02  0.000E+00 -0.103E-02
   31   0.558E-01  0.137E+01  0.861E+00 -0.156E+01 -0.762E-02  0.202E-02  0.891E-03  0.785E-03  0.759E-02  0.000E+00 -0.513E-03
   32   0.482E-01  0.140E+01  0.849E+00 -0.158E+01 -0.762E-02  0.209E-02  0.775E-03  0.692E-03  0.806E-02  0.000E+00  0.454E-05
   33   0.419E-01  0.143E+01  0.837E+00 -0.159E+01 -0.762E-02  0.215E-02  0.679E-03  0.613E-03  0.851E-02  0.000E+00  0.517E-03
   34   0.368E-01  0.146E+01  0.825E+00 -0.160E+01 -0.762E-02  0.220E-02  0.602E-03  0.549E-03  0.895E-02  0.000E+00  0.102E-02
   35   0.328E-01  0.149E+01  0.812E+00 -0.161E+01 -0.762E-02  0.224E-02  0.546E-03  0.501E-03  0.936E-02  0.000E+00  0.152E-02
   36   0.301E-01  0.151E+01  0.799E+00 -0.162E+01 -0.315E-02  0.148E-02  0.399E-03  0.469E-03  0.720E-02  0.000E+00 -0.546E-03
   37   0.215E-01  0.154E+01  0.790E+00 -0.162E+01 -0.168E-03  0.106E-02  0.208E-03  0.301E-03  0.577E-02  0.000E+00 -0.196E-02
   38   0.829E-02  0.158E+01  0.783E+00 -0.164E+01 -0.168E-03  0.114E-02  0.287E-04  0.426E-04  0.620E-02  0.000E+00 -0.165E-02
   39  -0.407E-02  0.161E+01  0.775E+00 -0.165E+01 -0.168E-03  0.122E-02 -0.139E-03 -0.218E-03  0.661E-02  0.000E+00 -0.134E-02
   40  -0.157E-01  0.163E+01  0.767E+00 -0.165E+01 -0.168E-03  0.129E-02 -0.294E-03 -0.477E-03  0.700E-02  0.000E+00 -0.104E-02
   41  -0.265E-01  0.165E+01  0.759E+00 -0.166E+01 -0.168E-03  0.136E-02 -0.438E-03 -0.731E-03  0.736E-02  0.000E+00 -0.753E-03
   42  -0.367E-01  0.167E+01  0.751E+00 -0.166E+01 -0.168E-03  0.142E-02 -0.571E-03 -0.980E-03  0.769E-02  0.000E+00 -0.472E-03
   43  -0.462E-01  0.169E+01  0.742E+00 -0.167E+01 -0.168E-03  0.147E-02 -0.693E-03 -0.122E-02  0.800E-02  0.000E+00 -0.203E-03
   44  -0.550E-01  0.171E+01  0.734E+00 -0.167E+01 -0.168E-03  0.152E-02 -0.805E-03 -0.145E-02  0.828E-02  0.000E+00  0.543E-04
   45  -0.633E-01  0.172E+01  0.725E+00 -0.167E+01 -0.168E-03  0.157E-02 -0.907E-03 -0.167E-02  0.853E-02  0.000E+00  0.298E-03
   46  -0.710E-01  0.173E+01  0.716E+00 -0.166E+01 -0.168E-03  0.161E-02 -0.999E-03 -0.188E-02  0.876E-02  0.000E+00  0.529E-03
   47  -0.781E-01  0.174E+01  0.707E+00 -0.166E+01 -0.168E-03  0.165E-02 -0.108E-02 -0.207E-02  0.896E-02  0.000E+00  0.746E-03
   48  -0.847E-01  0.174E+01  0.698E+00 -0.165E+01 -0.168E-03  0.168E-02 -0.116E-02 -0.226E-02  0.913E-02  0.000E+00  0.949E-03
   49  -0.909E-01  0.174E+01  0.689E+00 -0.165E+01 -0.168E-03  0.170E-02 -0.122E-02 -0.243E-02  0.928E-02  0.000E+00  0.114E-02
   50  -0.965E-01  0.175E+01  0.680E+00 -0.164E+01 -0.168E-03  0.173E-02 -0.128E-02 -0.259E-02  0.940E-02  0.000E+00  0.131E-02
   51  -0.102E+00  0.175E+01  0.670E+00 -0.163E+01 -0.168E-03  0.174E-02 -0.133E-02 -0.273E-02  0.950E-02  0.000E+00  0.148E-02
   52  -0.107E+00  0.174E+01  0.661E+00 -0.162E+01 -0.168E-03  0.176E-02 -0.138E-02 -0.286E-02  0.958E-02  0.000E+00  0.163E-02
   53  -0.111E+00  0.174E+01  0.651E+00 -0.161E+01 -0.168E-03  0.177E-02 -0.142E-02 -0.298E-02  0.963E-02  0.000E+00  0.176E-02
   54  -0.115E+00  0.174E+01  0.642E+00 -0.160E+01 -0.168E-03  0.177E-02 -0.145E-02 -0.309E-02  0.966E-02  0.000E+00  0.189E-02
   55  -0.119E+00  0.173E+01  0.633E+00 -0.159E+01 -0.168E-03  0.177E-02 -0.147E-02 -0.318E-02  0.968E-02  0.000E+00  0.200E-02
   56  -0.122E+00  0.172E+01  0.623E+00 -0.158E+01 -0.168E-03  0.177E-02 -0.150E-02 -0.326E-02  0.967E-02  0.000E+00  0.210E-02
   57  -0.125E+00  0.172E+01  0.614E+00 -0.156E+01 -0.168E-03  0.177E-02 -0.151E-02 -0.333E-02  0.965E-02  0.000E+00  0.219E-02
   58  -0.128E+00  0.171E+01  0.604E+00 -0.155E+01 -0.168E-03  0.176E-02 -0.152E-02 -0.339E-02  0.961E-02  0.000E+00  0.227E-02
   59  -0.130E+00  0.170E+01  0.595E+00 -0.154E+01 -0.168E-03  0.175E-02 -0.153E-02 -0.344E-02  0.956E-02  0.000E+00  0.234E-02
   60  -0.132E+00  0.168E+01  0.585E+00 -0.152E+01 -0.168E-03  0.173E-02 -0.153E-02 -0.348E-02  0.949E-02  0.000E+00  0.240E-02
   61  -0.134E+00  0.167E+01  0.576E+00 -0.151E+01 -0.168E-03  0.172E-02 -0.153E-02 -0.351E-02  0.941E-02  0.000E+00  0.245E-02
   62  -0.136E+00  0.166E+01  0.567E+00 -0.149E+01 -0.168E-03  0.170E-02 -0.153E-02 -0.353E-02  0.932E-02  0.000E+00  0.249E-02
   63  -0.137E+00  0.165E+01  0.558E+00 -0.147E+01 -0.168E-03  0.168E-02 -0.152E-02 -0.354E-02  0.921E-02  0.000E+00  0.252E-02
   64  -0.138E+00  0.163E+01  0.548E+00 -0.146E+01 -0.168E-03  0.166E-02 -0.151E-02 -0.355E-02  0.910E-02  0.000E+00  0.255E-02
   65  -0.139E+00  0.162E+01  0.539E+00 -0.144E+01 -0.168E-03  0.164E-02 -0.150E-02 -0.354E-02  0.898E-02  0.000E+00  0.257E-02
   66  -0.140E+00  0.160E+01  0.530E+00 -0.142E+01 -0.168E-03  0.161E-02 -0.149E-02 -0.353E-02  0.885E-02  0.000E+00  0.258E-02
   67  -0.141E+00  0.159E+01  0.521E+00 -0.140E+01 -0.168E-03  0.159E-02 -0.147E-02 -0.352E-02  0.871E-02  0.000E+00  0.258E-02
   68  -0.141E+00  0.157E+01  0.512E+00 -0.139E+01 -0.168E-03  0.156E-02 -0.145E-02 -0.349E-02  0.857E-02  0.000E+00  0.258E-02
   69  -0.141E+00  0.155E+01  0.503E+00 -0.137E+01 -0.168E-03  0.153E-02 -0.143E-02 -0.346E-02  0.842E-02  0.000E+00  0.258E-02
   70  -0.141E+00  0.154E+01  0.494E+00 -0.135E+01 -0.168E-03  0.150E-02 -0.141E-02 -0.343E-02  0.826E-02  0.000E+00  0.257E-02
   71  -0.141E+00  0.152E+01  0.486E+00 -0.133E+01 -0.168E-03  0.147E-02 -0.139E-02 -0.339E-02  0.810E-02  0.000E+00  0.256E-02
   72  -0.141E+00  0.150E+01  0.477E+00 -0.131E+01 -0.168E-03  0.144E-02 -0.136E-02 -0.335E-02  0.794E-02  0.000E+00  0.254E-02
   73  -0.141E+00  0.148E+01  0.469E+00 -0.130E+01 -0.168E-03  0.141E-02 -0.134E-02 -0.330E-02  0.778E-02  0.000E+00  0.252E-02
   74  -0.140E+00  0.147E+01  0.460E+00 -0.128E+01 -0.168E-03  0.138E-02 -0.131E-02 -0.325E-02  0.761E-02  0.000E+00  0.249E-02
   75  -0.139E+00  0.145E+01  0.452E+00 -0.126E+01 -0.168E-03  0.135E-02 -0.128E-02 -0.320E-02  0.744E-02  0.000E+00  0.246E-02
   76  -0.139E+00  0.143E+01  0.444E+00 -0.124E+01 -0.168E-03  0.131E-02 -0.125E-02 -0.315E-02  0.727E-02  0.000E+00  0.243E-02
   77  -0.138E+00  0.141E+01  0.436E+00 -0.122E+01 -0.168E-03  0.128E-02 -0.123E-02 -0.309E-02  0.710E-02  0.000E+00  0.240E-02
   78  -0.137E+00  0.139E+01  0.427E+00 -0.120E+01 -0.102E-03  0.124E-02 -0.119E-02 -0.302E-02  0.690E-02  0.000E+00  0.233E-02
   79  -0.136E+00  0.137E+01  0.420E+00 -0.119E+01 -0.388E-04  0.121E-02 -0.116E-02 -0.296E-02  0.670E-02  0.000E+00  0.225E-02
   80  -0.135E+00  0.135E+01  0.412E+00 -0.117E+01 -0.388E-04  0.118E-02 -0.114E-02 -0.290E-02  0.653E-02  0.000E+00  0.222E-02
   81  -0.134E+00  0.133E+01  0.404E+00 -0.115E+01 -0.388E-04  0.115E-02 -0.111E-02 -0.284E-02  0.636E-02  0.000E+00  0.218E-02
   82  -0.133E+00  0.132E+01  0.397E+00 -0.113E+01 -0.388E-04  0.112E-02 -0.108E-02 -0.279E-02  0.619E-02  0.000E+00  0.214E-02
   83  -0.132E+00  0.130E+01  0.389E+00 -0.111E+01 -0.388E-04  0.109E-02 -0.106E-02 -0.273E-02  0.603E-02  0.000E+00  0.209E-02
   84  -0.131E+00  0.128E+01  0.382E+00 -0.110E+01 -0.388E-04  0.106E-02 -0.103E-02 -0.266E-02  0.586E-02  0.000E+00  0.205E-02
   85  -0.130E+00  0.126E+01  0.374E+00 -0.108E+01 -0.388E-04  0.103E-02 -0.100E-02 -0.260E-02  0.570E-02  0.000E+00  0.201E-02
   86  -0.129E+00  0.124E+01  0.367E+00 -0.106E+01 -0.388E-04  0.999E-03 -0.973E-03 -0.254E-02  0.554E-02  0.000E+00  0.196E-02
   87  -0.128E+00  0.122E+01  0.360E+00 -0.104E+01 -0.388E-04  0.970E-03 -0.947E-03 -0.248E-02  0.538E-02  0.000E+00  0.192E-02
   88  -0.126E+00  0.120E+01  0.353E+00 -0.102E+01 -0.388E-04  0.941E-03 -0.920E-03 -0.242E-02  0.522E-02  0.000E+00  0.187E-02
   89  -0.125E+00  0.118E+01  0.346E+00 -0.101E+01 -0.388E-04  0.913E-03 -0.894E-03 -0.236E-02  0.507E-02  0.000E+00  0.183E-02
   90  -0.124E+00  0.116E+01  0.340E+00 -0.990E+00 -0.388E-04  0.886E-03 -0.868E-03 -0.230E-02  0.492E-02  0.000E+00  0.178E-02
   91  -0.122E+00  0.114E+01  0.333E+00 -0.973E+00 -0.388E-04  0.859E-03 -0.842E-03 -0.223E-02  0.477E-02  0.000E+00  0.174E-02
   92  -0.121E+00  0.112E+01  0.326E+00 -0.956E+00 -0.388E-04  0.832E-03 -0.817E-03 -0.217E-02  0.462E-02  0.000E+00  0.169E-02
   93  -0.119E+00  0.111E+01  0.320E+00 -0.940E+00 -0.388E-04  0.806E-03 -0.792E-03 -0.211E-02  0.447E-02  0.000E+00  0.165E-02
   94  -0.118E+00  0.109E+01  0.314E+00 -0.923E+00 -0.388E-04  0.781E-03 -0.767E-03 -0.205E-02  0.433E-02  0.000E+00  0.160E-02
   95  -0.116E+00  0.107E+01  0.307E+00 -0.907E+00 -0.388E-04  0.756E-03 -0.743E-03 -0.199E-02  0.419E-02  0.000E+00  0.156E-02
   96  -0.115E+00  0.105E+01  0.301E+00 -0.891E+00 -0.388E-04  0.731E-03 -0.720E-03 -0.194E-02  0.406E-02  0.000E+00  0.151E-02
   97  -0.113E+00  0.103E+01  0.295E+00 -0.875E+00 -0.388E-04  0.707E-03 -0.697E-03 -0.188E-02  0.393E-02  0.000E+00  0.147E-02
   98  -0.112E+00  0.101E+01  0.289E+00 -0.859E+00 -0.388E-04  0.684E-03 -0.674E-03 -0.182E-02  0.380E-02  0.000E+00  0.143E-02
   99  -0.110E+00  0.997E+00  0.283E+00 -0.843E+00 -0.388E-04  0.661E-03 -0.652E-03 -0.177E-02  0.367E-02  0.000E+00  0.139E-02
  100  -0.109E+00  0.979E+00  0.278E+00 -0.828E+00 -0.388E-04  0.639E-03 -0.630E-03 -0.171E-02  0.355E-02  0.000E+00  0.135E-02
  101  -0.107E+00  0.962E+00  0.272E+00 -0.813E+00 -0.388E-04  0.617E-03 -0.609E-03 -0.166E-02  0.343E-02  0.000E+00  0.130E-02
  102  -0.106E+00  0.945E+00  0.266E+00 -0.798E+00 -0.388E-04  0.596E-03 -0.589E-03 -0.160E-02  0.331E-02  0.000E+00  0.126E-02
  103  -0.104E+00  0.928E+00  0.261E+00 -0.783E+00 -0.388E-04  0.575E-03 -0.569E-03 -0.155E-02  0.320E-02  0.000E+00  0.123E-02
  104  -0.102E+00  0.911E+00  0.256E+00 -0.768E+00 -0.388E-04  0.555E-03 -0.549E-03 -0.150E-02  0.309E-02  0.000E+00  0.119E-02
  105  -0.101E+00  0.895E+00  0.250E+00 -0.754E+00 -0.388E-04  0.536E-03 -0.530E-03 -0.145E-02  0.298E-02  0.000E+00  0.115E-02
  106  -0.993E-01  0.878E+00  0.245E+00 -0.739E+00 -0.388E-04  0.517E-03 -0.511E-03 -0.140E-02  0.287E-02  0.000E+00  0.111E-02
  107  -0.977E-01  0.862E+00  0.240E+00 -0.725E+00 -0.388E-04  0.498E-03 -0.493E-03 -0.136E-02  0.277E-02  0.000E+00  0.108E-02
  108  -0.961E-01  0.846E+00  0.235E+00 -0.711E+00 -0.388E-04  0.480E-03 -0.475E-03 -0.131E-02  0.267E-02  0.000E+00  0.104E-02
  109  -0.945E-01  0.831E+00  0.230E+00 -0.698E+00 -0.388E-04  0.463E-03 -0.458E-03 -0.126E-02  0.258E-02  0.000E+00  0.101E-02
  110  -0.929E-01  0.815E+00  0.225E+00 -0.684E+00 -0.388E-04  0.446E-03 -0.442E-03 -0.122E-02  0.248E-02  0.000E+00  0.973E-03
  111  -0.914E-01  0.800E+00  0.221E+00 -0.671E+00 -0.388E-04  0.429E-03 -0.425E-03 -0.118E-02  0.239E-02  0.000E+00  0.940E-03
  112  -0.898E-01  0.785E+00  0.216E+00 -0.658E+00 -0.388E-04  0.413E-03 -0.410E-03 -0.113E-02  0.231E-02  0.000E+00  0.908E-03
  113  -0.882E-01  0.771E+00  0.211E+00 -0.645E+00 -0.388E-04  0.398E-03 -0.394E-03 -0.109E-02  0.222E-02  0.000E+00  0.877E-03
  114  -0.867E-01  0.756E+00  0.207E+00 -0.632E+00 -0.388E-04  0.383E-03 -0.380E-03 -0.105E-02  0.214E-02  0.000E+00  0.847E-03
  115  -0.851E-01  0.742E+00  0.203E+00 -0.620E+00 -0.388E-04  0.368E-03 -0.365E-03 -0.101E-02  0.206E-02  0.000E+00  0.818E-03
  116  -0.836E-01  0.728E+00  0.198E+00 -0.607E+00 -0.388E-04  0.354E-03 -0.351E-03 -0.977E-03  0.198E-02  0.000E+00  0.789E-03
  117  -0.821E-01  0.714E+00  0.194E+00 -0.595E+00 -0.388E-04  0.340E-03 -0.338E-03 -0.940E-03  0.191E-02  0.000E+00  0.761E-03
  118  -0.805E-01  0.701E+00  0.190E+00 -0.583E+00 -0.388E-04  0.327E-03 -0.325E-03 -0.905E-03  0.184E-02  0.000E+00  0.734E-03
  119  -0.790E-01  0.687E+00  0.186E+00 -0.571E+00 -0.388E-04  0.314E-03 -0.312E-03 -0.870E-03  0.177E-02  0.000E+00  0.708E-03
  120  -0.775E-01  0.674E+00  0.182E+00 -0.560E+00 -0.388E-04  0.302E-03 -0.300E-03 -0.836E-03  0.170E-02  0.000E+00  0.683E-03
  121  -0.760E-01  0.661E+00  0.178E+00 -0.548E+00 -0.173E-04  0.289E-03 -0.288E-03 -0.819E-03  0.163E-02  0.000E+00  0.647E-03
  122  -0.746E-01  0.649E+00  0.174E+00 -0.537E+00  0.304E-05  0.278E-03 -0.276E-03 -0.802E-03  0.156E-02  0.000E+00  0.612E-03
  123  -0.733E-01  0.636E+00  0.171E+00 -0.526E+00  0.304E-05  0.267E-03 -0.266E-03 -0.773E-03  0.150E-02  0.000E+00  0.590E-03
  124  -0.720E-01  0.623E+00  0.167E+00 -0.516E+00  0.304E-05  0.257E-03 -0.256E-03 -0.744E-03  0.144E-02  0.000E+00  0.568E-03
  125  -0.707E-01  0.611E+00  0.163E+00 -0.505E+00  0.304E-05  0.247E-03 -0.246E-03 -0.717E-03  0.138E-02  0.000E+00  0.547E-03
  126  -0.694E-01  0.599E+00  0.160E+00 -0.495E+00  0.304E-05  0.237E-03 -0.236E-03 -0.690E-03  0.133E-02  0.000E+00  0.527E-03
  127  -0.682E-01  0.587E+00  0.157E+00 -0.485E+00  0.304E-05  0.228E-03 -0.227E-03 -0.664E-03  0.128E-02  0.000E+00  0.507E-03
  128  -0.669E-01  0.575E+00  0.153E+00 -0.475E+00  0.304E-05  0.219E-03 -0.218E-03 -0.639E-03  0.123E-02  0.000E+00  0.488E-03
  129  -0.657E-01  0.564E+00  0.150E+00 -0.465E+00  0.304E-05  0.211E-03 -0.210E-03 -0.615E-03  0.118E-02  0.000E+00  0.470E-03
  130  -0.645E-01  0.552E+00  0.147E+00 -0.455E+00  0.304E-05  0.202E-03 -0.202E-03 -0.591E-03  0.113E-02  0.000E+00  0.452E-03
  131  -0.633E-01  0.541E+00  0.144E+00 -0.446E+00  0.304E-05  0.194E-03 -0.194E-03 -0.569E-03  0.109E-02  0.000E+00  0.435E-03
  132  -0.621E-01  0.530E+00  0.141E+00 -0.437E+00  0.304E-05  0.187E-03 -0.186E-03 -0.547E-03  0.105E-02  0.000E+00  0.418E-03
  133  -0.609E-01  0.519E+00  0.137E+00 -0.427E+00  0.304E-05  0.179E-03 -0.179E-03 -0.526E-03  0.100E-02  0.000E+00  0.402E-03
  134  -0.598E-01  0.509E+00  0.135E+00 -0.419E+00  0.304E-05  0.172E-03 -0.171E-03 -0.505E-03  0.965E-03  0.000E+00  0.387E-03
  135  -0.586E-01  0.498E+00  0.132E+00 -0.410E+00  0.304E-05  0.165E-03 -0.165E-03 -0.486E-03  0.926E-03  0.000E+00  0.372E-03
  136  -0.575E-01  0.488E+00  0.129E+00 -0.401E+00  0.304E-05  0.158E-03 -0.158E-03 -0.467E-03  0.889E-03  0.000E+00  0.357E-03
  137  -0.564E-01  0.478E+00  0.126E+00 -0.393E+00  0.304E-05  0.152E-03 -0.152E-03 -0.449E-03  0.853E-03  0.000E+00  0.343E-03
  138  -0.553E-01  0.468E+00  0.123E+00 -0.385E+00  0.304E-05  0.146E-03 -0.146E-03 -0.431E-03  0.819E-03  0.000E+00  0.330E-03
  139  -0.543E-01  0.458E+00  0.121E+00 -0.376E+00  0.304E-05  0.140E-03 -0.140E-03 -0.414E-03  0.786E-03  0.000E+00  0.317E-03
  140  -0.532E-01  0.449E+00  0.118E+00 -0.368E+00  0.304E-05  0.134E-03 -0.134E-03 -0.398E-03  0.754E-03  0.000E+00  0.304E-03
  141  -0.522E-01  0.439E+00  0.115E+00 -0.361E+00  0.304E-05  0.129E-03 -0.129E-03 -0.382E-03  0.723E-03  0.000E+00  0.292E-03
  142  -0.512E-01  0.430E+00  0.113E+00 -0.353E+00  0.304E-05  0.124E-03 -0.123E-03 -0.367E-03  0.694E-03  0.000E+00  0.281E-03
  143  -0.502E-01  0.421E+00  0.110E+00 -0.346E+00  0.304E-05  0.119E-03 -0.118E-03 -0.352E-03  0.665E-03  0.000E+00  0.270E-03
  144  -0.492E-01  0.412E+00  0.108E+00 -0.338E+00  0.304E-05  0.114E-03 -0.114E-03 -0.338E-03  0.638E-03  0.000E+00  0.259E-03
  145  -0.482E-01  0.404E+00  0.106E+00 -0.331E+00  0.304E-05  0.109E-03 -0.109E-03 -0.325E-03  0.612E-03  0.000E+00  0.248E-03
  146  -0.473E-01  0.395E+00  0.103E+00 -0.324E+00  0.304E-05  0.105E-03 -0.104E-03 -0.312E-03  0.587E-03  0.000E+00  0.238E-03
  147  -0.463E-01  0.387E+00  0.101E+00 -0.317E+00  0.304E-05  0.100E-03 -0.100E-03 -0.299E-03  0.563E-03  0.000E+00  0.229E-03
  148  -0.454E-01  0.379E+00  0.989E-01 -0.310E+00  0.304E-05  0.961E-04 -0.960E-04 -0.287E-03  0.539E-03  0.000E+00  0.219E-03
  149  -0.445E-01  0.371E+00  0.967E-01 -0.304E+00  0.304E-05  0.922E-04 -0.920E-04 -0.275E-03  0.517E-03  0.000E+00  0.211E-03
  150  -0.436E-01  0.363E+00  0.946E-01 -0.297E+00  0.304E-05  0.883E-04 -0.882E-04 -0.264E-03  0.496E-03  0.000E+00  0.202E-03
  151  -0.428E-01  0.355E+00  0.925E-01 -0.291E+00  0.304E-05  0.847E-04 -0.846E-04 -0.254E-03  0.475E-03  0.000E+00  0.194E-03
  152  -0.419E-01  0.347E+00  0.904E-01 -0.284E+00  0.304E-05  0.812E-04 -0.811E-04 -0.243E-03  0.455E-03  0.000E+00  0.186E-03
  153  -0.411E-01  0.340E+00  0.885E-01 -0.278E+00  0.304E-05  0.778E-04 -0.777E-04 -0.233E-03  0.436E-03  0.000E+00  0.178E-03
  154  -0.402E-01  0.333E+00  0.865E-01 -0.272E+00  0.304E-05  0.746E-04 -0.745E-04 -0.224E-03  0.418E-03  0.000E+00  0.171E-03
  155  -0.394E-01  0.325E+00  0.846E-01 -0.266E+00  0.304E-05  0.715E-04 -0.714E-04 -0.215E-03  0.400E-03  0.000E+00  0.164E-03
  156  -0.386E-01  0.318E+00  0.827E-01 -0.261E+00  0.304E-05  0.685E-04 -0.684E-04 -0.206E-03  0.383E-03  0.000E+00  0.157E-03
  157  -0.379E-01  0.312E+00  0.809E-01 -0.255E+00  0.304E-05  0.656E-04 -0.656E-04 -0.198E-03  0.367E-03  0.000E+00  0.150E-03
  158  -0.371E-01  0.305E+00  0.791E-01 -0.249E+00  0.304E-05  0.629E-04 -0.628E-04 -0.190E-03  0.352E-03  0.000E+00  0.144E-03
  159  -0.364E-01  0.298E+00  0.773E-01 -0.244E+00  0.304E-05  0.603E-04 -0.602E-04 -0.182E-03  0.337E-03  0.000E+00  0.138E-03
  160  -0.356E-01  0.292E+00  0.756E-01 -0.239E+00  0.304E-05  0.578E-04 -0.577E-04 -0.174E-03  0.323E-03  0.000E+00  0.132E-03
  161  -0.349E-01  0.285E+00  0.739E-01 -0.234E+00  0.304E-05  0.553E-04 -0.553E-04 -0.167E-03  0.309E-03  0.000E+00  0.127E-03
  162  -0.342E-01  0.279E+00  0.723E-01 -0.229E+00  0.304E-05  0.530E-04 -0.530E-04 -0.161E-03  0.296E-03  0.000E+00  0.122E-03
  163  -0.335E-01  0.273E+00  0.707E-01 -0.224E+00  0.304E-05  0.508E-04 -0.508E-04 -0.154E-03  0.283E-03  0.000E+00  0.116E-03
  164  -0.329E-01  0.267E+00  0.691E-01 -0.219E+00  0.304E-05  0.487E-04 -0.487E-04 -0.148E-03  0.271E-03  0.000E+00  0.111E-03
  165  -0.322E-01  0.261E+00  0.676E-01 -0.214E+00  0.304E-05  0.467E-04 -0.466E-04 -0.142E-03  0.260E-03  0.000E+00  0.107E-03
  166  -0.315E-01  0.255E+00  0.660E-01 -0.209E+00  0.153E-05  0.450E-04 -0.449E-04 -0.140E-03  0.249E-03  0.000E+00  0.104E-03
  167  -0.309E-01  0.249E+00  0.646E-01 -0.205E+00  0.000E+00  0.433E-04 -0.433E-04 -0.139E-03  0.239E-03  0.000E+00  0.101E-03
  168  -0.302E-01  0.244E+00  0.631E-01 -0.200E+00  0.000E+00  0.415E-04 -0.414E-04 -0.133E-03  0.228E-03  0.000E+00  0.968E-04
  169  -0.296E-01  0.239E+00  0.617E-01 -0.196E+00  0.000E+00  0.397E-04 -0.396E-04 -0.127E-03  0.218E-03  0.000E+00  0.927E-04
  170  -0.290E-01  0.233E+00  0.603E-01 -0.191E+00  0.000E+00  0.379E-04 -0.379E-04 -0.122E-03  0.209E-03  0.000E+00  0.887E-04
  171  -0.283E-01  0.228E+00  0.589E-01 -0.187E+00  0.000E+00  0.363E-04 -0.363E-04 -0.116E-03  0.200E-03  0.000E+00  0.849E-04
  172  -0.277E-01  0.223E+00  0.576E-01 -0.183E+00  0.000E+00  0.347E-04 -0.347E-04 -0.111E-03  0.191E-03  0.000E+00  0.813E-04
  173  -0.271E-01  0.218E+00  0.563E-01 -0.179E+00  0.000E+00  0.332E-04 -0.332E-04 -0.107E-03  0.183E-03  0.000E+00  0.778E-04
  174  -0.265E-01  0.213E+00  0.550E-01 -0.175E+00  0.000E+00  0.318E-04 -0.317E-04 -0.102E-03  0.175E-03  0.000E+00  0.744E-04
  175  -0.260E-01  0.209E+00  0.538E-01 -0.171E+00  0.000E+00  0.304E-04 -0.304E-04 -0.975E-04  0.167E-03  0.000E+00  0.712E-04
  176  -0.254E-01  0.204E+00  0.525E-01 -0.167E+00  0.000E+00  0.290E-04 -0.290E-04 -0.933E-04  0.160E-03  0.000E+00  0.681E-04
  177  -0.249E-01  0.199E+00  0.513E-01 -0.163E+00  0.000E+00  0.278E-04 -0.278E-04 -0.893E-04  0.153E-03  0.000E+00  0.652E-04
  178  -0.243E-01  0.195E+00  0.502E-01 -0.160E+00  0.000E+00  0.266E-04 -0.265E-04 -0.854E-04  0.146E-03  0.000E+00  0.624E-04
  179  -0.238E-01  0.191E+00  0.490E-01 -0.156E+00  0.000E+00  0.254E-04 -0.254E-04 -0.817E-04  0.140E-03  0.000E+00  0.597E-04
  180  -0.233E-01  0.186E+00  0.479E-01 -0.153E+00  0.000E+00  0.243E-04 -0.243E-04 -0.782E-04  0.134E-03  0.000E+00  0.571E-04
  181  -0.228E-01  0.182E+00  0.468E-01 -0.149E+00  0.000E+00  0.232E-04 -0.232E-04 -0.747E-04  0.128E-03  0.000E+00  0.546E-04
  182  -0.223E-01  0.178E+00  0.458E-01 -0.146E+00  0.000E+00  0.222E-04 -0.222E-04 -0.715E-04  0.122E-03  0.000E+00  0.522E-04
