


                  RAYLEIGH WAVE      MODE #  0

                         PERIOD          PHASE VEL
              6976    1.3462612983     3.1709583921
              6977    1.3473684211     3.1709583921
              6978    1.3484773663     3.1709583921
              6979    1.3495881384     3.1709583921
              6980    1.3507007420     3.1709583921
              6981    1.3518151815     3.1709583921
              6982    1.3529314616     3.1709583921
              6983    1.3540495868     3.1709583921
              6984    1.3551695616     3.1709583921
              6985    1.3562913907     3.1709583921
              6986    1.3574150787     3.1709583921
              6987    1.3585406302     3.1709583921
              6988    1.3596680498     3.1709583921
              6989    1.3607973422     3.1709583921
              6990    1.3619285121     3.1709583921
              6991    1.3630615641     3.1709583921
              6992    1.3641965029     3.1709583921
              6993    1.3653333333     3.1709583921
              6994    1.3664720601     3.1709583921
              6995    1.3676126878     3.1709583921
              6996    1.3687552214     3.1709583921
              6997    1.3698996656     3.1709583921
              6998    1.3710460251     3.1709583921
              6999    1.3721943049     3.1709583921
              7000    1.3733445096     3.1709583921
              7001    1.3744966443     3.1709583921
              7002    1.3756507137     3.1709583921
              7003    1.3768067227     3.1709583921
              7004    1.3779646762     3.1709583921
              7005    1.3791245791     3.1709583921
              7006    1.3802864364     3.1709583921
              7007    1.3814502530     3.1709583921
              7008    1.3826160338     3.1709583921
              7009    1.3837837838     3.1709583922
              7010    1.3849535080     3.1709583922
              7011    1.3861252115     3.1709583922
              7012    1.3872988992     3.1709583922
              7013    1.3884745763     3.1709583922
              7014    1.3896522477     3.1709583922
              7015    1.3908319185     3.1709583922
              7016    1.3920135939     3.1709583922
              7017    1.3931972789     3.1709583922
              7018    1.3943829787     3.1709583922
              7019    1.3955706985     3.1709583922
              7020    1.3967604433     3.1709583922
              7021    1.3979522184     3.1709583922
              7022    1.3991460290     3.1709583922
              7023    1.4003418803     3.1709583922
              7024    1.4015397776     3.1709583922
              7025    1.4027397260     3.1709583922
              7026    1.4039417309     3.1709583922
              7027    1.4051457976     3.1709583922
              7028    1.4063519313     3.1709583922
              7029    1.4075601375     3.1709583922
              7030    1.4087704213     3.1709583922
              7031    1.4099827883     3.1709583922
              7032    1.4111972438     3.1709583922
              7033    1.4124137931     3.1709583922
              7034    1.4136324418     3.1709583922
              7035    1.4148531952     3.1709583922
              7036    1.4160760588     3.1709583922
              7037    1.4173010381     3.1709583923
              7038    1.4185281385     3.1709583923
              7039    1.4197573657     3.1709583923
              7040    1.4209887251     3.1709583923
              7041    1.4222222222     3.1709583923
              7042    1.4234578627     3.1709583923
              7043    1.4246956522     3.1709583923
              7044    1.4259355962     3.1709583923
              7045    1.4271777003     3.1709583923
              7046    1.4284219704     3.1709583923
              7047    1.4296684119     3.1709583923
              7048    1.4309170306     3.1709583923
              7049    1.4321678322     3.1709583923
              7050    1.4334208224     3.1709583923
              7051    1.4346760070     3.1709583923
              7052    1.4359333918     3.1709583923
              7053    1.4371929825     3.1709583923
              7054    1.4384547849     3.1709583924
              7055    1.4397188049     3.1709583924
              7056    1.4409850484     3.1709583924
              7057    1.4422535211     3.1709583924
              7058    1.4435242291     3.1709583924
              7059    1.4447971781     3.1709583924
              7060    1.4460723742     3.1709583924
              7061    1.4473498233     3.1709583924
              7062    1.4486295314     3.1709583924
              7063    1.4499115044     3.1709583924
              7064    1.4511957484     3.1709583924
              7065    1.4524822695     3.1709583924
              7066    1.4537710736     3.1709583924
              7067    1.4550621670     3.1709583925
              7068    1.4563555556     3.1709583925
              7069    1.4576512456     3.1709583925
              7070    1.4589492431     3.1709583925
              7071    1.4602495544     3.1709583925
              7072    1.4615521855     3.1709583925
              7073    1.4628571429     3.1709583925
              7074    1.4641644325     3.1709583925
              7075    1.4654740608     3.1709583925
              7076    1.4667860340     3.1709583925
              7077    1.4681003584     3.1709583925
              7078    1.4694170404     3.1709583926
              7079    1.4707360862     3.1709583926
              7080    1.4720575022     3.1709583926
              7081    1.4733812950     3.1709583926
              7082    1.4747074707     3.1709583926
              7083    1.4760360360     3.1709583926
              7084    1.4773669973     3.1709583926
              7085    1.4787003610     3.1709583926
              7086    1.4800361337     3.1709583926
              7087    1.4813743219     3.1709583927
              7088    1.4827149321     3.1709583927
              7089    1.4840579710     3.1709583927
              7090    1.4854034451     3.1709583927
              7091    1.4867513612     3.1709583927
              7092    1.4881017257     3.1709583927
              7093    1.4894545455     3.1709583927
              7094    1.4908098271     3.1709583928
              7095    1.4921675774     3.1709583928
              7096    1.4935278031     3.1709583928
              7097    1.4948905109     3.1709583928
              7098    1.4962557078     3.1709583928
              7099    1.4976234004     3.1709583928
              7100    1.4989935956     3.1709583929
              7101    1.5003663004     3.1709583929
              7102    1.5017415215     3.1709583929
              7103    1.5031192661     3.1709583929
              7104    1.5044995409     3.1709583929
              7105    1.5058823529     3.1709583929
              7106    1.5072677093     3.1709583930
              7107    1.5086556169     3.1709583930
              7108    1.5100460829     3.1709583930
              7109    1.5114391144     3.1709583930
              7110    1.5128347184     3.1709583930
              7111    1.5142329020     3.1709583931
              7112    1.5156336725     3.1709583931
              7113    1.5170370370     3.1709583931
              7114    1.5184430028     3.1709583931
              7115    1.5198515770     3.1709583931
              7116    1.5212627669     3.1709583932
              7117    1.5226765799     3.1709583932
              7118    1.5240930233     3.1709583932
              7119    1.5255121043     3.1709583932
              7120    1.5269338304     3.1709583933
              7121    1.5283582090     3.1709583933
              7122    1.5297852474     3.1709583933
              7123    1.5312149533     3.1709583933
              7124    1.5326473340     3.1709583934
              7125    1.5340823970     3.1709583934
              7126    1.5355201500     3.1709583934
              7127    1.5369606004     3.1709583934
              7128    1.5384037559     3.1709583935
              7129    1.5398496241     3.1709583935
              7130    1.5412982126     3.1709583935
              7131    1.5427495292     3.1709583936
              7132    1.5442035815     3.1709583936
              7133    1.5456603774     3.1709583936
              7134    1.5471199245     3.1709583936
              7135    1.5485822306     3.1709583937
              7136    1.5500473037     3.1709583937
              7137    1.5515151515     3.1709583937
              7138    1.5529857820     3.1709583938
              7139    1.5544592030     3.1709583938
              7140    1.5559354226     3.1709583939
              7141    1.5574144487     3.1709583939
              7142    1.5588962892     3.1709583939
              7143    1.5603809524     3.1709583940
              7144    1.5618684461     3.1709583940
              7145    1.5633587786     3.1709583940
              7146    1.5648519580     3.1709583941
              7147    1.5663479924     3.1709583941
              7148    1.5678468900     3.1709583942
              7149    1.5693486590     3.1709583942
              7150    1.5708533078     3.1709583942
              7151    1.5723608445     3.1709583943
              7152    1.5738712776     3.1709583943
              7153    1.5753846154     3.1709583944
              7154    1.5769008662     3.1709583944
              7155    1.5784200385     3.1709583945
              7156    1.5799421408     3.1709583945
              7157    1.5814671815     3.1709583946
              7158    1.5829951691     3.1709583946
              7159    1.5845261122     3.1709583947
              7160    1.5860600194     3.1709583947
              7161    1.5875968992     3.1709583948
              7162    1.5891367604     3.1709583948
              7163    1.5906796117     3.1709583949
              7164    1.5922254616     3.1709583950
              7165    1.5937743191     3.1709583950
              7166    1.5953261928     3.1709583951
              7167    1.5968810916     3.1709583951
              7168    1.5984390244     3.1709583952
              7169    1.6000000000     3.1709583953
              7170    1.6015640274     3.1709583953
              7171    1.6031311155     3.1709583954
              7172    1.6047012733     3.1709583955
              7173    1.6062745098     3.1709583955
              7174    1.6078508342     3.1709583956
              7175    1.6094302554     3.1709583957
              7176    1.6110127827     3.1709583957
              7177    1.6125984252     3.1709583958
              7178    1.6141871921     3.1709583959
              7179    1.6157790927     3.1709583960
              7180    1.6173741362     3.1709583960
              7181    1.6189723320     3.1709583961
              7182    1.6205736894     3.1709583962
              7183    1.6221782178     3.1709583963
              7184    1.6237859267     3.1709583964
              7185    1.6253968254     3.1709583965
              7186    1.6270109235     3.1709583965
              7187    1.6286282306     3.1709583966
              7188    1.6302487562     3.1709583967
              7189    1.6318725100     3.1709583968
              7190    1.6334995015     3.1709583969
              7191    1.6351297405     3.1709583970
              7192    1.6367632368     3.1709583971
              7193    1.6384000000     3.1709583972
              7194    1.6400400400     3.1709583973
              7195    1.6416833667     3.1709583974
              7196    1.6433299900     3.1709583975
              7197    1.6449799197     3.1709583976
              7198    1.6466331658     3.1709583977
              7199    1.6482897384     3.1709583978
              7200    1.6499496475     3.1709583980
              7201    1.6516129032     3.1709583981
              7202    1.6532795156     3.1709583982
              7203    1.6549494949     3.1709583983
              7204    1.6566228514     3.1709583985
              7205    1.6582995951     3.1709583986
              7206    1.6599797366     3.1709583987
              7207    1.6616632860     3.1709583988
              7208    1.6633502538     3.1709583990
              7209    1.6650406504     3.1709583991
              7210    1.6667344863     3.1709583993
              7211    1.6684317719     3.1709583994
              7212    1.6701325178     3.1709583995
              7213    1.6718367347     3.1709583997
              7214    1.6735444331     3.1709583998
              7215    1.6752556237     3.1709584000
              7216    1.6769703173     3.1709584002
              7217    1.6786885246     3.1709584003
              7218    1.6804102564     3.1709584005
              7219    1.6821355236     3.1709584007
              7220    1.6838643371     3.1709584008
              7221    1.6855967078     3.1709584010
              7222    1.6873326468     3.1709584012
              7223    1.6890721649     3.1709584014
              7224    1.6908152735     3.1709584015
              7225    1.6925619835     3.1709584017
              7226    1.6943123061     3.1709584019
              7227    1.6960662526     3.1709584021
              7228    1.6978238342     3.1709584023
              7229    1.6995850622     3.1709584025
              7230    1.7013499481     3.1709584027
              7231    1.7031185031     3.1709584029
              7232    1.7048907388     3.1709584032
              7233    1.7066666667     3.1709584034
              7234    1.7084462982     3.1709584036
              7235    1.7102296451     3.1709584039
              7236    1.7120167189     3.1709584041
              7237    1.7138075314     3.1709584043
              7238    1.7156020942     3.1709584046
              7239    1.7174004193     3.1709584048
              7240    1.7192025184     3.1709584050
              7241    1.7210084034     3.1709584053
              7242    1.7228180862     3.1709584056
              7243    1.7246315789     3.1709584058
              7244    1.7264488936     3.1709584061
              7245    1.7282700422     3.1709584064
              7246    1.7300950370     3.1709584067
              7247    1.7319238901     3.1709584070
              7248    1.7337566138     3.1709584072
              7249    1.7355932203     3.1709584075
              7250    1.7374337222     3.1709584078
              7251    1.7392781316     3.1709584082
              7252    1.7411264612     3.1709584085
              7253    1.7429787234     3.1709584088
              7254    1.7448349308     3.1709584092
              7255    1.7466950959     3.1709584095
              7256    1.7485592316     3.1709584098
              7257    1.7504273504     3.1709584102
              7258    1.7522994652     3.1709584105
              7259    1.7541755889     3.1709584109
              7260    1.7560557342     3.1709584113
              7261    1.7579399142     3.1709584116
              7262    1.7598281418     3.1709584120
              7263    1.7617204301     3.1709584124
              7264    1.7636167922     3.1709584129
              7265    1.7655172414     3.1709584132
              7266    1.7674217907     3.1709584137
              7267    1.7693304536     3.1709584141
              7268    1.7712432432     3.1709584146
              7269    1.7731601732     3.1709584150
              7270    1.7750812568     3.1709584155
              7271    1.7770065076     3.1709584160
              7272    1.7789359392     3.1709584164
              7273    1.7808695652     3.1709584168
              7274    1.7828073993     3.1709584173
              7275    1.7847494553     3.1709584178
              7276    1.7866957470     3.1709584183
              7277    1.7886462882     3.1709584189
              7278    1.7906010929     3.1709584194
              7279    1.7925601751     3.1709584199
              7280    1.7945235487     3.1709584205
              7281    1.7964912281     3.1709584211
              7282    1.7984632272     3.1709584216
              7283    1.8004395604     3.1709584222
              7284    1.8024202420     3.1709584228
              7285    1.8044052863     3.1709584234
              7286    1.8063947078     3.1709584241
              7287    1.8083885210     3.1709584247
              7288    1.8103867403     3.1709584253
              7289    1.8123893805     3.1709584260
              7290    1.8143964563     3.1709584267
              7291    1.8164079823     3.1709584273
              7292    1.8184239734     3.1709584281
              7293    1.8204444444     3.1709584288
              7294    1.8224694105     3.1709584295
              7295    1.8244988864     3.1709584302
              7296    1.8265328874     3.1709584310
              7297    1.8285714286     3.1709584317
              7298    1.8306145251     3.1709584325
              7299    1.8326621924     3.1709584333
              7300    1.8347144457     3.1709584341
              7301    1.8367713004     3.1709584349
              7302    1.8388327722     3.1709584358
              7303    1.8408988764     3.1709584366
              7304    1.8429696288     3.1709584376
              7305    1.8450450450     3.1709584384
              7306    1.8471251409     3.1709584393
              7307    1.8492099323     3.1709584403
              7308    1.8512994350     3.1709584413
              7309    1.8533936652     3.1709584422
              7310    1.8554926387     3.1709584433
              7311    1.8575963719     3.1709584443
              7312    1.8597048808     3.1709584453
              7313    1.8618181818     3.1709584463
              7314    1.8639362912     3.1709584475
              7315    1.8660592255     3.1709584485
              7316    1.8681870011     3.1709584496
              7317    1.8703196347     3.1709584507
              7318    1.8724571429     3.1709584519
              7319    1.8745995423     3.1709584530
              7320    1.8767468499     3.1709584542
              7321    1.8788990826     3.1709584555
              7322    1.8810562572     3.1709584567
              7323    1.8832183908     3.1709584581
              7324    1.8853855006     3.1709584593
              7325    1.8875576037     3.1709584606
              7326    1.8897347174     3.1709584621
              7327    1.8919168591     3.1709584634
              7328    1.8941040462     3.1709584649
              7329    1.8962962963     3.1709584663
              7330    1.8984936269     3.1709584677
              7331    1.9006960557     3.1709584692
              7332    1.9029036005     3.1709584707
              7333    1.9051162791     3.1709584724
              7334    1.9073341094     3.1709584738
              7335    1.9095571096     3.1709584755
              7336    1.9117852975     3.1709584771
              7337    1.9140186916     3.1709584789
              7338    1.9162573099     3.1709584805
              7339    1.9185011710     3.1709584824
              7340    1.9207502931     3.1709584840
              7341    1.9230046948     3.1709584858
              7342    1.9252643948     3.1709584877
              7343    1.9275294118     3.1709584896
              7344    1.9297997644     3.1709584915
              7345    1.9320754717     3.1709584935
              7346    1.9343565525     3.1709584956
              7347    1.9366430260     3.1709584975
              7348    1.9389349112     3.1709584997
              7349    1.9412322275     3.1709585017
              7350    1.9435349941     3.1709585039
              7351    1.9458432304     3.1709585062
              7352    1.9481569560     3.1709585084
              7353    1.9504761905     3.1709585108
              7354    1.9528009535     3.1709585130
              7355    1.9551312649     3.1709585155
              7356    1.9574671446     3.1709585178
              7357    1.9598086124     3.1709585205
              7358    1.9621556886     3.1709585228
              7359    1.9645083933     3.1709585256
              7360    1.9668667467     3.1709585281
              7361    1.9692307692     3.1709585309
              7362    1.9716004813     3.1709585335
              7363    1.9739759036     3.1709585363
              7364    1.9763570567     3.1709585391
              7365    1.9787439614     3.1709585422
              7366    1.9811366385     3.1709585450
              7367    1.9835351090     3.1709585480
              7368    1.9859393939     3.1709585511
              7369    1.9883495146     3.1709585542
              7370    1.9907654921     3.1709585574
              7371    1.9931873479     3.1709585608
              7372    1.9956151035     3.1709585640
              7373    1.9980487805     3.1709585674
              7374    2.0004884005     3.1709585709
              7375    2.0029339853     3.1709585744
              7376    2.0053855569     3.1709585780
              7377    2.0078431373     3.1709585817
              7378    2.0103067485     3.1709585854
              7379    2.0127764128     3.1709585893
              7380    2.0152521525     3.1709585932
              7381    2.0177339901     3.1709585971
              7382    2.0202219482     3.1709586012
              7383    2.0227160494     3.1709586053
              7384    2.0252163164     3.1709586095
              7385    2.0277227723     3.1709586138
              7386    2.0302354399     3.1709586182
              7387    2.0327543424     3.1709586227
              7388    2.0352795031     3.1709586272
              7389    2.0378109453     3.1709586319
              7390    2.0403486924     3.1709586366
              7391    2.0428927681     3.1709586414
              7392    2.0454431960     3.1709586463
              7393    2.0480000000     3.1709586514
              7394    2.0505632040     3.1709586565
              7395    2.0531328321     3.1709586617
              7396    2.0557089084     3.1709586670
              7397    2.0582914573     3.1709586725
              7398    2.0608805031     3.1709586780
              7399    2.0634760705     3.1709586836
              7400    2.0660781841     3.1709586894
              7401    2.0686868687     3.1709586953
              7402    2.0713021492     3.1709587012
              7403    2.0739240506     3.1709587074
              7404    2.0765525982     3.1709587136
              7405    2.0791878173     3.1709587199
              7406    2.0818297332     3.1709587264
              7407    2.0844783715     3.1709587330
              7408    2.0871337580     3.1709587397
              7409    2.0897959184     3.1709587466
              7410    2.0924648787     3.1709587536
              7411    2.0951406650     3.1709587607
              7412    2.0978233035     3.1709587680
              7413    2.1005128205     3.1709587754
              7414    2.1032092426     3.1709587830
              7415    2.1059125964     3.1709587907
              7416    2.1086229086     3.1709587986
              7417    2.1113402062     3.1709588066
              7418    2.1140645161     3.1709588148
              7419    2.1167958656     3.1709588232
              7420    2.1195342820     3.1709588317
              7421    2.1222797927     3.1709588403
              7422    2.1250324254     3.1709588492
              7423    2.1277922078     3.1709588582
              7424    2.1305591678     3.1709588674
              7425    2.1333333333     3.1709588768
              7426    2.1361147327     3.1709588864
              7427    2.1389033943     3.1709588961
              7428    2.1416993464     3.1709589061
              7429    2.1445026178     3.1709589162
              7430    2.1473132372     3.1709589266
              7431    2.1501312336     3.1709589371
              7432    2.1529566360     3.1709589479
              7433    2.1557894737     3.1709589589
              7434    2.1586297760     3.1709589701
              7435    2.1614775726     3.1709589815
              7436    2.1643328930     3.1709589931
              7437    2.1671957672     3.1709590050
              7438    2.1700662252     3.1709590171
              7439    2.1729442971     3.1709590294
              7440    2.1758300133     3.1709590420
              7441    2.1787234043     3.1709590548
              7442    2.1816245007     3.1709590680
              7443    2.1845333333     3.1709590813
              7444    2.1874499332     3.1709590949
              7445    2.1903743316     3.1709591087
              7446    2.1933065596     3.1709591229
              7447    2.1962466488     3.1709591373
              7448    2.1991946309     3.1709591521
              7449    2.2021505376     3.1709591671
              7450    2.2051144011     3.1709591823
              7451    2.2080862534     3.1709591979
              7452    2.2110661269     3.1709592138
              7453    2.2140540541     3.1709592301
              7454    2.2170500677     3.1709592466
              7455    2.2200542005     3.1709592635
              7456    2.2230664858     3.1709592807
              7457    2.2260869565     3.1709592982
              7458    2.2291156463     3.1709593161
              7459    2.2321525886     3.1709593344
              7460    2.2351978172     3.1709593530
              7461    2.2382513661     3.1709593719
              7462    2.2413132695     3.1709593913
              7463    2.2443835616     3.1709594110
              7464    2.2474622771     3.1709594311
              7465    2.2505494505     3.1709594516
              7466    2.2536451169     3.1709594725
              7467    2.2567493113     3.1709594939
              7468    2.2598620690     3.1709595156
              7469    2.2629834254     3.1709595378
              7470    2.2661134163     3.1709595604
              7471    2.2692520776     3.1709595835
              7472    2.2723994452     3.1709596070
              7473    2.2755555556     3.1709596310
              7474    2.2787204451     3.1709596554
              7475    2.2818941504     3.1709596803
              7476    2.2850767085     3.1709597058
              7477    2.2882681564     3.1709597317
              7478    2.2914685315     3.1709597581
              7479    2.2946778711     3.1709597851
              7480    2.2978962132     3.1709598126
              7481    2.3011235955     3.1709598406
              7482    2.3043600563     3.1709598692
              7483    2.3076056338     3.1709598984
              7484    2.3108603667     3.1709599281
              7485    2.3141242938     3.1709599584
              7486    2.3173974540     3.1709599894
              7487    2.3206798867     3.1709600209
              7488    2.3239716312     3.1709600531
              7489    2.3272727273     3.1709600858
              7490    2.3305832148     3.1709601192
              7491    2.3339031339     3.1709601533
              7492    2.3372325250     3.1709601881
              7493    2.3405714286     3.1709602235
              7494    2.3439198856     3.1709602597
              7495    2.3472779370     3.1709602965
              7496    2.3506456241     3.1709603341
              7497    2.3540229885     3.1709603725
              7498    2.3574100719     3.1709604116
              7499    2.3608069164     3.1709604514
              7500    2.3642135642     3.1709604920
              7501    2.3676300578     3.1709605335
              7502    2.3710564399     3.1709605758
              7503    2.3744927536     3.1709606188
              7504    2.3779390421     3.1709606628
              7505    2.3813953488     3.1709607076
              7506    2.3848617176     3.1709607533
              7507    2.3883381924     3.1709607999
              7508    2.3918248175     3.1709608474
              7509    2.3953216374     3.1709608959
              7510    2.3988286969     3.1709609453
              7511    2.4023460411     3.1709609957
              7512    2.4058737151     3.1709610471
              7513    2.4094117647     3.1709610994
              7514    2.4129602356     3.1709611529
              7515    2.4165191740     3.1709612075
              7516    2.4200886263     3.1709612629
              7517    2.4236686391     3.1709613196
              7518    2.4272592593     3.1709613773
              7519    2.4308605341     3.1709614362
              7520    2.4344725111     3.1709614963
              7521    2.4380952381     3.1709615576
              7522    2.4417287630     3.1709616200
              7523    2.4453731343     3.1709616837
              7524    2.4490284006     3.1709617487
              7525    2.4526946108     3.1709618149
              7526    2.4563718141     3.1709618825
              7527    2.4600600601     3.1709619513
              7528    2.4637593985     3.1709620217
              7529    2.4674698795     3.1709620932
              7530    2.4711915535     3.1709621662
              7531    2.4749244713     3.1709622407
              7532    2.4786686838     3.1709623166
              7533    2.4824242424     3.1709623941
              7534    2.4861911988     3.1709624730
              7535    2.4899696049     3.1709625535
              7536    2.4937595129     3.1709626357
              7537    2.4975609756     3.1709627194
              7538    2.5013740458     3.1709628048
              7539    2.5051987768     3.1709628918
              7540    2.5090352221     3.1709629806
              7541    2.5128834356     3.1709630711
              7542    2.5167434716     3.1709631635
              7543    2.5206153846     3.1709632576
              7544    2.5244992296     3.1709633536
              7545    2.5283950617     3.1709634515
              7546    2.5323029366     3.1709635513
              7547    2.5362229102     3.1709636531
              7548    2.5401550388     3.1709637569
              7549    2.5440993789     3.1709638627
              7550    2.5480559876     3.1709639706
              7551    2.5520249221     3.1709640807
              7552    2.5560062402     3.1709641929
              7553    2.5600000000     3.1709643074
              7554    2.5640062598     3.1709644241
              7555    2.5680250784     3.1709645431
              7556    2.5720565149     3.1709646644
              7557    2.5761006289     3.1709647881
              7558    2.5801574803     3.1709649143
              7559    2.5842271293     3.1709650430
              7560    2.5883096367     3.1709651742
              7561    2.5924050633     3.1709653079
              7562    2.5965134707     3.1709654444
              7563    2.6006349206     3.1709655835
              7564    2.6047694754     3.1709657253
              7565    2.6089171975     3.1709658700
              7566    2.6130781499     3.1709660175
              7567    2.6172523962     3.1709661679
              7568    2.6214400000     3.1709663213
              7569    2.6256410256     3.1709664777
              7570    2.6298555377     3.1709666372
              7571    2.6340836013     3.1709667998
              7572    2.6383252818     3.1709669656
              7573    2.6425806452     3.1709671348
              7574    2.6468497577     3.1709673072
              7575    2.6511326861     3.1709674830
              7576    2.6554294976     3.1709676623
              7577    2.6597402597     3.1709678452
              7578    2.6640650407     3.1709680316
              7579    2.6684039088     3.1709682217
              7580    2.6727569331     3.1709684156
              7581    2.6771241830     3.1709686133
              7582    2.6815057283     3.1709688149
              7583    2.6859016393     3.1709690204
              7584    2.6903119869     3.1709692300
              7585    2.6947368421     3.1709694438
              7586    2.6991762768     3.1709696617
              7587    2.7036303630     3.1709698840
              7588    2.7080991736     3.1709701106
              7589    2.7125827815     3.1709703417
              7590    2.7170812604     3.1709705773
              7591    2.7215946844     3.1709708176
              7592    2.7261231281     3.1709710627
              7593    2.7306666667     3.1709713125
              7594    2.7352253756     3.1709715673
              7595    2.7397993311     3.1709718271
              7596    2.7443886097     3.1709720920
              7597    2.7489932886     3.1709723621
              7598    2.7536134454     3.1709726376
              7599    2.7582491582     3.1709729185
              7600    2.7629005059     3.1709732049
              7601    2.7675675676     3.1709734969
              7602    2.7722504230     3.1709737948
              7603    2.7769491525     3.1709740985
              7604    2.7816638370     3.1709744081
              7605    2.7863945578     3.1709747239
              7606    2.7911413969     3.1709750459
              7607    2.7959044369     3.1709753742
              7608    2.8006837607     3.1709757090
              7609    2.8054794521     3.1709760504
              7610    2.8102915952     3.1709763986
              7611    2.8151202749     3.1709767536
              7612    2.8199655766     3.1709771155
              7613    2.8248275862     3.1709774846
              7614    2.8297063903     3.1709778610
              7615    2.8346020761     3.1709782449
              7616    2.8395147314     3.1709786362
              7617    2.8444444444     3.1709790353
              7618    2.8493913043     3.1709794422
              7619    2.8543554007     3.1709798571
              7620    2.8593368237     3.1709802802
              7621    2.8643356643     3.1709807117
              7622    2.8693520140     3.1709811516
              7623    2.8743859649     3.1709816002
              7624    2.8794376098     3.1709820576
              7625    2.8845070423     3.1709825241
              7626    2.8895943563     3.1709829998
              7627    2.8946996466     3.1709834847
              7628    2.8998230088     3.1709839792
              7629    2.9049645390     3.1709844835
              7630    2.9101243339     3.1709849978
              7631    2.9153024911     3.1709855221
              7632    2.9204991087     3.1709860568
              7633    2.9257142857     3.1709866020
              7634    2.9309481216     3.1709871579
              7635    2.9362007168     3.1709877248
              7636    2.9414721724     3.1709883029
              7637    2.9467625899     3.1709888922
              7638    2.9520720721     3.1709894932
              7639    2.9574007220     3.1709901061
              7640    2.9627486438     3.1709907310
              7641    2.9681159420     3.1709913682
              7642    2.9735027223     3.1709920180
              7643    2.9789090909     3.1709926806
              7644    2.9843351548     3.1709933561
              7645    2.9897810219     3.1709940451
              7646    2.9952468007     3.1709947475
              7647    3.0007326007     3.1709954638
              7648    3.0062385321     3.1709961942
              7649    3.0117647059     3.1709969389
              7650    3.0173112339     3.1709976983
              7651    3.0228782288     3.1709984726
              7652    3.0284658041     3.1709992622
              7653    3.0340740741     3.1710000673
              7654    3.0397031540     3.1710008883
              7655    3.0453531599     3.1710017254
              7656    3.0510242086     3.1710025791
              7657    3.0567164179     3.1710034494
              7658    3.0624299065     3.1710043370
              7659    3.0681647940     3.1710052419
              7660    3.0739212008     3.1710061647
              7661    3.0796992481     3.1710071058
              7662    3.0854990584     3.1710080651
              7663    3.0913207547     3.1710090435
              7664    3.0971644612     3.1710100411
              7665    3.1030303030     3.1710110583
              7666    3.1089184061     3.1710120955
              7667    3.1148288973     3.1710131531
              7668    3.1207619048     3.1710142315
              7669    3.1267175573     3.1710153312
              7670    3.1326959847     3.1710164524
              7671    3.1386973180     3.1710175958
              7672    3.1447216891     3.1710187616
              7673    3.1507692308     3.1710199503
              7674    3.1568400771     3.1710211624
              7675    3.1629343629     3.1710223985
              7676    3.1690522244     3.1710236586
              7677    3.1751937984     3.1710249437
              7678    3.1813592233     3.1710262540
              7679    3.1875486381     3.1710275901
              7680    3.1937621832     3.1710289524
              7681    3.2000000000     3.1710303415
              7682    3.2062622309     3.1710317580
              7683    3.2125490196     3.1710332023
              7684    3.2188605108     3.1710346750
              7685    3.2251968504     3.1710361766
              7686    3.2315581854     3.1710377078
              7687    3.2379446640     3.1710392691
              7688    3.2443564356     3.1710408610
              7689    3.2507936508     3.1710424843
              7690    3.2572564612     3.1710441394
              7691    3.2637450199     3.1710458271
              7692    3.2702594810     3.1710475480
              7693    3.2768000000     3.1710493027
              7694    3.2833667335     3.1710510919
              7695    3.2899598394     3.1710529162
              7696    3.2965794769     3.1710547764
              7697    3.3032258065     3.1710566732
              7698    3.3098989899     3.1710586072
              7699    3.3165991903     3.1710605792
              7700    3.3233265720     3.1710625900
              7701    3.3300813008     3.1710646403
              7702    3.3368635438     3.1710667309
              7703    3.3436734694     3.1710688625
              7704    3.3505112474     3.1710710360
              7705    3.3573770492     3.1710732523
              7706    3.3642710472     3.1710755121
              7707    3.3711934156     3.1710778162
              7708    3.3781443299     3.1710801656
              7709    3.3851239669     3.1710825612
              7710    3.3921325052     3.1710850039
              7711    3.3991701245     3.1710874945
              7712    3.4062370062     3.1710900340
              7713    3.4133333333     3.1710926234
              7714    3.4204592902     3.1710952637
              7715    3.4276150628     3.1710979558
              7716    3.4348008386     3.1711007008
              7717    3.4420168067     3.1711034997
              7718    3.4492631579     3.1711063536
              7719    3.4565400844     3.1711092635
              7720    3.4638477801     3.1711122305
              7721    3.4711864407     3.1711152558
              7722    3.4785562633     3.1711183405
              7723    3.4859574468     3.1711214857
              7724    3.4933901919     3.1711246928
              7725    3.5008547009     3.1711279627
              7726    3.5083511777     3.1711312969
              7727    3.5158798283     3.1711346965
              7728    3.5234408602     3.1711381628
              7729    3.5310344828     3.1711416972
              7730    3.5386609071     3.1711453010
              7731    3.5463203463     3.1711489755
              7732    3.5540130152     3.1711527221
              7733    3.5617391304     3.1711565423
              7734    3.5694989107     3.1711604374
              7735    3.5772925764     3.1711644089
              7736    3.5851203501     3.1711684584
              7737    3.5929824561     3.1711725874
              7738    3.6008791209     3.1711767974
              7739    3.6088105727     3.1711810900
              7740    3.6167770419     3.1711854668
              7741    3.6247787611     3.1711899295
              7742    3.6328159645     3.1711944797
              7743    3.6408888889     3.1711991193
              7744    3.6489977728     3.1712038498
              7745    3.6571428571     3.1712086731
              7746    3.6653243848     3.1712135911
              7747    3.6735426009     3.1712186056
              7748    3.6817977528     3.1712237183
              7749    3.6900900901     3.1712289314
              7750    3.6984198646     3.1712342467
